District,Roman Catholic,% Roman Catholic,Greek Catholic,% Greek Catholic,Orthodox,% Orthodox,Evangelical,% Evangelical,Mosaic (Jewish),% Mosaic (Jewish),Other Christian denominations,% Other Christian,Other or unknown,% Other
AUGUSTOWSKI,67821.0,0.90729221,35.0,0.000468221,840.0,0.011237308,322.0,0.004307635,4266.0,0.057069471,1356.0,0.018140226,111.0,0.00148493
BIAŁOSTOCKI,105685.0,0.754472508,116.0,0.00082811,21919.0,0.156477106,983.0,0.007017519,11005.0,0.078563372,75.0,0.000535416,295.0,0.00210597
BIELSKI (BIELSK PODLASKI),91215.0,0.450644731,328.0,0.001620473,91421.0,0.451662467,330.0,0.001630354,18502.0,0.091408527,430.0,0.002124401,184.0,0.000909046
GRODZIEŃSKI,89122.0,0.418206987,217.0,0.001018277,86988.0,0.408193144,489.0,0.002294643,35693.0,0.167490204,140.0,0.000656953,456.0,0.00213979
ŁOMŻYŃSKI,145230.0,0.86360582,84.0,0.000499503,211.0,0.001254705,1048.0,0.0062319,21451.0,0.127557725,45.0,0.000267591,98.0,0.000582754
OSTROŁĘCKI,103871.0,0.922584313,44.0,0.000390809,122.0,0.001083606,159.0,0.001412241,8122.0,0.072139767,177.0,0.001572118,92.0,0.000817146
OSTROWSKI (OSTRÓW MAZOWIECKA),85540.0,0.857621239,56.0,0.000561454,104.0,0.001042701,1559.0,0.015630483,12361.0,0.123930981,14.0,0.000140364,107.0,0.001072778
SOKÓLSKI,81030.0,0.785669268,63.0,0.00061085,13266.0,0.128627527,27.0,0.000261793,8528.0,0.082687739,8.0,7.75682e-05,213.0,0.002065254
SUWALSKI,87350.0,0.79319676,173.0,0.001570956,1346.0,0.012222585,7163.0,0.065044859,8133.0,0.073853111,5817.0,0.052822273,142.0,0.001289456
SZCZUCZYŃSKI (WOJ. BIAŁOSTOCKIE),60763.0,0.890757165,39.0,0.000571722,161.0,0.002360185,135.0,0.001979037,6981.0,0.102338195,12.0,0.000175914,124.0,0.001817782
WOŁKOWYSKI,76373.0,0.445773287,169.0,0.000986418,80452.0,0.46958156,284.0,0.001657649,13283.0,0.077530103,613.0,0.003577953,153.0,0.000893029
WYSOKOMAZOWIECKI,78584.0,0.881945614,41.0,0.000460142,335.0,0.003759694,116.0,0.001301864,9875.0,0.110826796,4.0,4.48919e-05,148.0,0.001660999
BIAŁYSTOK (MIASTO),41493.0,0.455461521,126.0,0.00138308,7502.0,0.082348163,2633.0,0.028901988,39165.0,0.429907465,123.0,0.00135015,59.0,0.000647633
BĘDZIŃSKI,198211.0,0.856906316,101.0,0.000436643,365.0,0.001577969,312.0,0.001348839,31875.0,0.137802084,107.0,0.000462583,339.0,0.001465566
CZĘSTOCHOWSKI,174127.0,0.954298335,48.0,0.000263063,82.0,0.000449399,761.0,0.00417064,6927.0,0.037963237,80.0,0.000438438,441.0,0.002416889
IŁŻECKI,148145.44867528247,0.9279618706099199,61.33841907708339,0.0003841724254573173,105.3307277344224,0.0006596073011026497,669.1450064239124,0.0041930685655541785,11436.792497846505,0.07162922830347417,98.04614805596592,0.0006138877399749313,359.0379548970177,0.0022495067170411193
JĘDRZEJOWSKI,98771.5054347796,0.9099018452743914,21.012529867379442,0.00019357106080233622,38.026234409825705,0.0003502937205776798,27.014096100801872,0.0002488631931579043,9437.847020803623,0.08695050349743554,4.005090258622898,3.6888130879979146e-05,294.11433503983744,0.0027095936784019194
KIELECKI,190243.0,0.867513007,164.0,0.000747844,381.0,0.00173737,969.0,0.004418665,26895.0,0.122641897,30.0,0.000136801,615.0,0.002804416
KONECKI,156854.03346875453,0.8765789941338309,59.29544112319839,0.0003315524990840467,151.21696457484882,0.0008444182579332677,232.92728753416762,0.0013123364748976079,21880.872432887478,0.12220582613014469,3.0230813377498738,1.692033582266364e-05,595.1650294809382,0.003326219214106977
KOZIENICKI,125935.0,0.88000587,48.0,0.000335413,107.0,0.000747692,2606.0,0.01821015,14073.0,0.098339005,1.0,6.98778e-06,337.0,0.002354881
MIECHOWSKI,146805.4945652204,0.9497424827256085,31.987470132620555,0.00020693993919766374,66.97376559017428,0.0004332792794223202,35.98590389919812,0.00023280680684209566,7268.152979196377,0.04702054050256446,12.9949097413771,8.406916912002084e-05,291.88566496016256,0.0018883233215980808
OLKUSKI,140045.0,0.922994286,61.0,0.000402033,65.0,0.000428395,130.0,0.000856791,11234.0,0.0740399,6.0,3.95442e-05,188.0,0.001239051
OPATOWSKI,158886.0,0.851721014,77.0,0.000412765,93.0,0.000498534,71.0,0.000380601,24763.0,0.132744027,2254.0,0.012082746,403.0,0.002160313
OPOCZYŃSKI,119247.96653124547,0.9136095008661691,63.70455887680161,0.0004880675009159533,46.78303542515118,0.0003584247420667322,1278.0727124658324,0.009791859525102392,8813.127567112524,0.06752112686985531,4.976918662250126,3.813026417733636e-05,466.8349705190618,0.0035766217858930224
PIŃCZOWSKI,112747.0,0.894122032,54.0,0.000428238,33.0,0.000261701,12.0,9.51641e-05,12900.0,0.102301385,4.0,3.17214e-05,348.0,0.002759758
RADOMSKI,139782.55132471753,0.92911491339008,43.66158092291661,0.00029021257454268267,42.6692722655776,0.0002836166988973502,1179.8549935760875,0.007842329434445822,7714.207502153494,0.051275249696525825,5.953851944034083,3.957446002506868e-05,520.9620451029823,0.0034627612829588802
SANDOMIERSKI,107315.0,0.869919424,42.0,0.000340461,75.0,0.000607967,161.0,0.001305102,15427.0,0.125054717,1.0,8.10622e-06,341.0,0.002764222
STOPNICKI,135246.0,0.883435342,58.0,0.00037886,36.0,0.000235154,234.0,0.001528503,17157.0,0.112070599,4.0,2.61283e-05,356.0,0.002325414
WŁOSZCZOWSKI,92575.0,0.920164601,32.0,0.000318069,35.0,0.000347888,558.0,0.005546334,7131.0,0.07087976,0.0,0.0,276.0,0.002743348
ZAWIERCIAŃSKI,119491.0,0.911637027,29.0,0.000221251,80.0,0.000610347,230.0,0.001754747,10535.0,0.080375058,553.0,0.004219023,155.0,0.001182547
CZĘSTOCHOWA (MIASTO),90343.0,0.770982855,74.0,0.000631512,335.0,0.002858874,735.0,0.006272455,25588.0,0.218366772,37.0,0.000315756,67.0,0.000571775
SOSNOWIEC,86605.0,0.794840261,97.0,0.000890243,479.0,0.004396149,781.0,0.007167834,20805.0,0.190943382,89.0,0.000816821,103.0,0.00094531
RADOM (MIASTO),51811.0,0.665079202,64.0,0.000821545,264.0,0.003388873,488.0,0.006264281,25159.0,0.322957049,21.0,0.000269569,95.0,0.001219481
BIALSKI (BIAŁA KRAKOWSKA),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BOCHEŃSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRZESKI (BRZESKO),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHRZANOWSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DĄBROWSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GORLICKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JASIELSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRAKOWSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRAKÓW (MIASTO),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LIMANOWSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIELECKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYŚLENICKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NOWOSĄDECKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NOWOTARSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TARNOWSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WADOWICKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ŻYWIECKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DĘBICKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BIALSKI (BIAŁA PODLASKA),82646.99999949927,0.7108440989956933,522.9999999968313,0.004498305999972746,18191.999999889784,0.156468786999052,332.9999999979825,0.0028641219999826478,14287.999999913434,0.12289061299925545,131.99999999920027,0.0011353279999931215,150.99999999908516,0.0012987459999921314
BIŁGORAJSKI,82614.0,0.706398406,142.0,0.001214184,20913.0,0.17881848,31.0,0.000265068,12938.0,0.110627528,240.0,0.002052141,73.0,0.000624193
CHEŁMSKI,88488.0,0.545078231,345.0,0.002125169,37530.0,0.231181471,10609.0,0.065350499,22852.0,0.140766293,2409.0,0.014839226,107.0,0.000659111
GARWOLIŃSKI,139128.0,0.869865326,80.0,0.000500181,67.0,0.000418902,1305.0,0.008159208,18741.0,0.117173725,426.0,0.002663466,195.0,0.001219192
HRUBIESZOWSKI,63365.0,0.487584355,674.0,0.005186331,49128.0,0.378032734,419.0,0.003224143,15785.0,0.121463253,544.0,0.004186,42.0,0.000323184
JANOWSKI,135182.0,0.885173981,47.0,0.000307757,1159.0,0.007589151,20.0,0.00013096,15317.0,0.10029597,430.0,0.002815647,563.0,0.003686533
KRASNOSTAWSKI,113442.0,0.845578754,33.0,0.000245977,4853.0,0.036173496,28.0,0.000208708,12127.0,0.090392743,3507.0,0.026140624,169.0,0.001259699
LUBARTOWSKI,94356.0,0.873739478,39.0,0.000361141,1544.0,0.014297488,1762.0,0.016316174,9652.0,0.089377819,547.0,0.005065237,91.0,0.000842663
LUBELSKI,149192.0,0.912478135,61.0,0.000373084,125.0,0.000764517,755.0,0.004617681,12049.0,0.073693288,792.0,0.004843977,528.0,0.003229318
ŁUKOWSKI,113549.0,0.879658824,42.0,0.000325372,76.0,0.000588768,502.0,0.003888971,14736.0,0.114159107,48.0,0.000371854,130.0,0.001007104
PUŁAWSKI,149060.0,0.865284703,126.0,0.000731423,182.0,0.0010565,88.0,0.000510835,21949.0,0.127412679,334.0,0.001938851,528.0,0.00306501
RADZYŃSKI,80520.0,0.812602812,34.0,0.000343126,1840.0,0.018569165,917.0,0.009254307,15548.0,0.156909445,17.0,0.000171563,213.0,0.002149583
SIEDLECKI,125018.0,0.825686377,52.0,0.000343436,657.0,0.004339183,600.0,0.003962724,23069.0,0.152360132,1614.0,0.010659727,401.0,0.002648421
SOKOŁOWSKI,74941.0,0.892696756,31.0,0.000369272,145.0,0.001727239,137.0,0.001631943,8334.0,0.09927456,0.0,0.0,361.0,0.00430023
TOMASZOWSKI,73021.0,0.60286153,583.0,0.004813249,33059.0,0.272935174,26.0,0.000214656,14204.0,0.117268254,182.0,0.001502592,49.0,0.000404544
WĘGROWSKI,76511.0,0.86172681,43.0,0.0004843,40.0,0.000450511,1483.0,0.016702708,8888.0,0.100103618,1608.0,0.018110555,215.0,0.002421498
WŁODAWSKI,57939.0,0.510179103,203.0,0.001787507,33382.0,0.29394361,3522.0,0.031012803,18188.0,0.160153567,263.0,0.002315834,69.0,0.000607576
ZAMOJSKI,125249.0,0.837517051,164.0,0.001096638,6778.0,0.045323241,59.0,0.000394522,16738.0,0.111923931,313.0,0.002092973,247.0,0.001651644
LUBLIN (MIASTO),71542.0,0.637146547,160.0,0.001424945,703.0,0.006260854,628.0,0.005592911,38937.0,0.346769381,172.0,0.001531816,143.0,0.001273545
BÓBRECKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRZOZOWSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DOBROMILSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DROHOBYCKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRÓDECKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JAROSŁAWSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JAWOROWSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KOLBUSZOWSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KROŚNIEŃSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LESKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LWOWSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LWÓW (MIASTO),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ŁAŃCUCKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOŚCISKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIŻAŃSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRZEMYSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRZEWORSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAWSKI (RAWA RUSKA),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RUDECKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RZESZOWSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAMBORSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SANOCKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SOKALSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TARNOBRZESKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ŻÓŁKIEWSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUBACZOWSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TURCZAŃSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRZEZIŃSKI,103067.0,0.682911153,55.0,0.000364424,240.0,0.001590215,15022.0,0.0995342,25396.0,0.168271238,7063.0,0.046798699,80.0,0.000530072
ŁASKI,138595.0,0.806323996,77.0,0.000447974,153.0,0.00089013,15366.0,0.089396981,17004.0,0.098926608,587.0,0.003415074,103.0,0.000599238
ŁĘCZYCKI,108277.0,0.848665595,29.0,0.000227299,71.0,0.000556492,5951.0,0.046643414,11937.0,0.093561155,1116.0,0.00874711,204.0,0.001598934
ŁÓDZKI,117102.0,0.724322853,73.0,0.000451534,226.0,0.001397901,29131.0,0.180186923,13152.0,0.081350397,1905.0,0.011783189,82.0,0.000507203
ŁÓDŹ (MIASTO),340179.0,0.000507749,307.0,0.000507749,2122.0,0.00350959,56159.0,0.092881751,202497.0,0.33491116,2667.0,0.004410969,698.0,0.001154427
PIOTRKOWSKI,188184.0,0.846931749,63.0,0.000283535,415.0,0.001867729,12044.0,0.05420464,20902.0,0.094070524,303.0,0.001363667,284.0,0.001278157
RADOMSZCZAŃSKI,169865.0,0.911234255,72.0,0.000386241,103.0,0.00055254,3820.0,0.020492243,12019.0,0.064475463,92.0,0.00049353,441.0,0.002365728
SIERADZKI,146510.1824415333,0.8727040593355198,53.39569479449523,0.0003177356991619088,99.38337764288025,0.0005872218850946821,5771.067181168169,0.034373158836397556,16135.807054319579,0.09599159323191093,289.35032720079744,0.001723227603187087,171.47934053266775,0.0010203587454887212
WIELUŃSKI,196813.0,0.918403726,114.0,0.000531967,135.0,0.000629961,2276.0,0.010620675,14511.0,0.067713802,16.0,7.4662e-05,434.0,0.002025208
POŁUDNIOWO-WARSZAWSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PÓŁNOCNO-WARSZAWSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRASKO-WARSZAWSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ŚRÓDMIEJSKO-WARSZAWSKI,783933.0,0.0,969.0,0.0,8991.0,0.0,15824.0,0.0,352659.0,0.0,0.0,0.0,0.0,0.0
BARANOWICKI,45126.0,0.280219576,154.0,0.000956296,98964.0,0.614538184,154.0,0.000956296,16074.0,0.099814951,213.0,0.001322669,353.0,0.002192029
BRASŁAWSKI,89020.0,0.621817394,41.0,0.000286391,29672.0,0.207263151,179.0,0.001250341,7703.0,0.053806553,16183.0,0.113040563,363.0,0.002535607
LIDZKI,144627.0,0.788222471,44.0,0.000239802,22981.0,0.125247295,208.0,0.001133608,14913.0,0.081276399,46.0,0.000250702,666.0,0.003629725
NIEŚWIESKI,22378.0,0.195502516,25.0,0.000218409,82220.0,0.718304445,258.0,0.002253984,8880.0,0.077578977,241.0,0.002105465,462.0,0.004036204
NOWOGRÓDZKI,29109.247763720017,0.1957207477371033,588.4551095468248,0.003936742072293299,109021.00859689135,0.73057021709568,168.53909774017126,0.001132273590539138,10519.716165256423,0.07054379578588789,257.87712021751696,0.0017274751202443898,693.5721966163039,0.004643466614881347
SŁONIMSKI,23817.0,0.188261797,877.0,0.006932258,88847.0,0.702292309,98.0,0.000774642,12344.0,0.097573314,142.0,0.001122441,385.0,0.003043238
STOŁPECKI,37542.75223627999,0.3777354862628967,54.544890453175164,0.0005488019277067005,53573.99140310865,0.53903340790432,184.46090225982874,0.001855948409460862,6917.283834743578,0.06959808221411211,105.12287978248305,0.0010576908797556104,188.42780338369604,0.0018958613851186529
WOŁOŻYŃSKI,61852.0,0.535413168,37.0,0.000320285,47886.0,0.414518447,174.0,0.001506207,5341.0,0.046233618,134.0,0.001159952,98.0,0.000848323
SZCZUCZYŃSKI (WOJ. NOWOGRÓDZKIE),60097.0,0.560590655,60.0,0.000559686,38840.0,0.362303294,50.0,0.000466405,7883.0,0.07353339,64.0,0.000596998,209.0,0.001949572
BRZESKI (BRZEŚĆ N.BUG.),43020.00000050073,0.19923400000430674,201.00000000316868,0.0009308700000272537,135710.00000011022,0.6284994470009481,2882.0000000020177,0.013347103000017353,32280.000000086566,0.14949496800074455,1727.0000000007997,0.007998073000006878,107.00000000091485,0.0004955380000078686
DROHICKI,5699.0,0.058728359,66.0,0.000680132,83081.0,0.856152102,101.0,0.001040808,6981.0,0.071939406,990.0,0.010201979,122.0,0.001257214
KOBRYŃSKI,8973.0,0.078729863,67.0,0.000587864,93359.0,0.819139789,232.0,0.002035588,10527.0,0.092364791,749.0,0.00657179,65.0,0.000570316
KOSZYRSKI,6026.0,0.063439592,92.0,0.000968543,83021.0,0.874015665,463.0,0.0048743,4037.0,0.042500105,1303.0,0.013717522,46.0,0.000484272
ŁUNINIECKI,13937.431790433608,0.12757008514750331,86.62654366251483,0.000791060280550795,87201.31795436934,0.7966074650681305,496.9995148961837,0.004558663521132732,8354.806923787253,0.07581916563198252,558.2702793244325,0.0050535158342347435,80.83555325129187,0.0007407545336901494
