District,Total,1. All types of professional purchasing (total),a. Professional purchasing (agricultural products),b. Professional purchasing (livestock),c. Professional purchasing (plant and animal products),2. Food and colonial goods (exclusively),3. Food products along with non-food items (excluding wine and spirits),"4. Meat, fats, and meat products (exclusively)",5. Catering establishments with and without alcohol,"6. Wine, spirits, and beer (possibly with food and colonial goods)",7. Tobacco monopoly products,8. Textiles,"9. Textiles with clothing, haberdashery, garments, and footwear",10. Ready-made clothing and haberdashery,"11. Garments, garment parts, furs, and fur products",12. Footwear,13. Footwear with leather and shoemaking accessories,14. All types of leather and leather products (excluding footwear),"15. Machinery, tools, and technical goods (excluding agricultural)",16. Building materials and fuels,17. Furniture and all wooden products,"18. Iron, ironware, enameled and aluminum goods (possibly with other goods)","19. Kitchenware, porcelain, faience, glassware, window panes, and mirrors","20. Soap, candles, paints, gasoline, kerosene, mineral oils, lubricants (soap shops)","21. Musical, optical, surgical instruments, photographic equipment and accessories","22. Watchmaking, jewelry, and silver-plated products","23. Electrical equipment, radio equipment, and all lighting accessories",24. Pharmacies,"25. Pharmaceutical warehouses, perfumeries, and cosmetic shops","26. Rubber goods, oilcloth, linoleum, galoshes, tarpaulins, tires, inner tubes, etc.","27. Bookstores, stationery, and paper products (possibly with other goods)","28. Agricultural machinery, tools, and goods",29. Agricultural-commercial syndicates and cooperatives,"30. Banks, exchange offices, and other short- and long-term credit institutions","31. Forwarding, transport, and communication enterprises","32. Other service enterprises (reading rooms, clinics, laundries, bathhouses, garages, dance halls, etc.)","33. Hotels, boarding houses, furnished rooms, lodging houses","34. Theaters, cinemas, and other performances",35. Insurance companies,"36. Offices: commission, trade brokerage, advertising, legal advice, agency, technical, etc.",37. Other enterprises not listed above,38. Cards with no industry/branch specified,ZP. Industrial activities
KONECKI,561.8003443444902,7.041546407949773,1.0046162675499748,1.0,0.01846507019989911,118.21234830729884,105.79399801859566,36.1107904211994,69.18926696954897,16.064627745699646,5.023081337749874,30.07847654834957,23.02769760529985,25.032313872849823,9.0,12.0,5.009232535099949,9.02769760529985,1.0,7.023081337749874,2.0046162675499746,15.036930140399798,7.013848802649925,11.032313872849823,0.0,1.0,1.0,8.02769760529985,7.018465070199899,0.0,9.00923253509995,0.0,2.0046162675499746,0.0,5.013848802649925,0.0,0.0,3.0,0.0,1.0,0.0,11.004616267549975,0.0
KOZIENICKI,354.0,10.0,5.0,2.0,3.0,64.0,71.0,6.0,85.0,19.0,3.0,17.0,18.0,12.0,0.0,1.0,1.0,5.0,1.0,3.0,1.0,7.0,3.0,3.0,0.0,0.0,1.0,7.0,4.0,0.0,3.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0
MIECHOWSKI,591.7681974534803,15.993735066310277,12.9949097413771,1.9992168832887847,0.9996084416443923,103.9592779310168,243.90445976123172,32.98707857426495,32.98707857426495,10.995692858088315,11.995301299732708,16.99334350795467,10.995692858088315,6.997259091510746,2.998825324933177,3.9984337665775693,6.997259091510746,10.995692858088315,0.9996084416443923,21.99138571617663,1.9992168832887847,12.9949097413771,2.998825324933177,3.9984337665775693,0.0,0.0,0.9996084416443923,5.997650649866354,3.9984337665775693,0.0,2.998825324933177,1.9992168832887847,1.9992168832887847,0.0,8.99647597479953,0.0,0.0,0.0,0.0,0.9996084416443923,0.0,5.997650649866354,1.9992168832887847
OLKUSKI,603.0,5.0,1.0,0.0,2.0,45.0,237.0,40.0,59.0,15.0,5.0,36.0,5.0,19.0,1.0,4.0,9.0,16.0,0.0,8.0,1.0,19.0,3.0,10.0,0.0,1.0,0.0,10.0,4.0,0.0,8.0,3.0,5.0,5.0,12.0,0.0,1.0,3.0,0.0,1.0,0.0,13.0,3.0
OPATOWSKI,585.0,11.0,6.0,3.0,2.0,83.0,95.0,12.0,75.0,25.0,18.0,57.0,10.0,43.0,6.0,21.0,4.0,10.0,1.0,26.0,7.0,19.0,4.0,10.0,0.0,2.0,4.0,6.0,4.0,0.0,10.0,3.0,5.0,0.0,4.0,0.0,2.0,1.0,0.0,0.0,1.0,6.0,3.0
OPOCZYŃSKI,388.19965565550984,8.958453592050226,0.9953837324500252,0.0,3.981534929800101,45.78765169270116,171.20600198140434,23.889209578800603,40.81073303045103,13.935372254300352,4.976918662250126,16.92152345165043,5.972302394700151,6.967686127150176,0.0,0.0,1.9907674649000504,5.972302394700151,0.0,4.976918662250126,0.9953837324500252,7.963069859600202,2.9861511973500754,6.967686127150176,0.0,0.0,0.0,5.972302394700151,3.981534929800101,0.0,1.9907674649000504,0.0,0.9953837324500252,0.0,2.9861511973500754,0.0,0.0,0.0,0.0,0.0,0.0,0.9953837324500252,0.0
PIŃCZOWSKI,604.0,9.0,5.0,0.0,4.0,39.0,237.0,43.0,53.0,9.0,20.0,37.0,18.0,14.0,1.0,9.0,11.0,15.0,0.0,39.0,0.0,13.0,5.0,1.0,0.0,1.0,0.0,9.0,3.0,0.0,5.0,0.0,3.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0
RADOMSKI,823.6301905799386,9.770227646262617,7.816182117010094,0.0,1.9540455292525234,181.72623422048468,115.28868622589889,56.66732034832318,119.19677728440392,14.655341469393925,19.540455292525234,28.33366017416159,11.72427317551514,47.874115466686824,10.747250410888878,11.72427317551514,2.931068293878785,17.586409763272712,2.931068293878785,33.2187739972929,5.86213658775757,8.793204881636356,6.839159352383832,25.402591880282806,4.8851138231313085,8.793204881636356,2.931068293878785,6.839159352383832,6.839159352383832,0.0,32.24175123266664,2.931068293878785,2.931068293878785,0.0,2.931068293878785,2.931068293878785,0.0,0.0,0.0,3.908091058505047,2.931068293878785,11.72427317551514,6.839159352383832
SANDOMIERSKI,512.0,11.0,6.0,1.0,4.0,77.0,112.0,31.0,48.0,11.0,17.0,40.0,8.0,25.0,0.0,19.0,17.0,16.0,0.0,13.0,0.0,19.0,6.0,4.0,0.0,3.0,2.0,5.0,5.0,0.0,7.0,2.0,4.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
STOPNICKI,383.0,21.0,8.0,2.0,10.0,45.0,83.0,14.0,58.0,15.0,4.0,31.0,9.0,12.0,2.0,1.0,11.0,4.0,1.0,18.0,1.0,17.0,1.0,7.0,0.0,0.0,1.0,7.0,3.0,0.0,2.0,2.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0
WŁOSZCZOWSKI,291.0,6.0,4.0,0.0,0.0,51.0,117.0,4.0,23.0,13.0,2.0,14.0,5.0,12.0,0.0,2.0,7.0,6.0,0.0,3.0,0.0,6.0,1.0,2.0,0.0,0.0,1.0,4.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0
ZAWIERCIAŃSKI,568.0,8.0,2.0,0.0,3.0,139.0,133.0,31.0,56.0,9.0,7.0,17.0,15.0,23.0,10.0,14.0,8.0,4.0,1.0,11.0,1.0,14.0,8.0,10.0,0.0,2.0,2.0,8.0,10.0,0.0,13.0,1.0,0.0,6.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0
CZĘSTOCHOWA (MIASTO),1068.0,15.0,5.0,3.0,2.0,233.0,173.0,118.0,90.0,19.0,14.0,36.0,20.0,56.0,32.0,22.0,15.0,7.0,4.0,32.0,10.0,28.0,12.0,16.0,3.0,9.0,3.0,8.0,11.0,0.0,30.0,6.0,0.0,1.0,13.0,5.0,2.0,2.0,0.0,8.0,6.0,9.0,10.0
SOSNOWIEC,1037.0,26.0,7.0,0.0,5.0,259.0,151.0,106.0,124.0,13.0,20.0,34.0,24.0,54.0,30.0,27.0,12.0,4.0,5.0,10.0,2.0,20.0,9.0,16.0,0.0,8.0,1.0,9.0,7.0,0.0,21.0,4.0,0.0,0.0,3.0,5.0,4.0,1.0,0.0,13.0,5.0,10.0,2.0
RADOM (MIASTO),15.225009183249801,0.18060509114175327,0.14448407291340262,0.0,0.036121018228350656,3.359254695236611,2.131140075472689,1.047509528622169,2.20338211192939,0.2709076367126299,0.36121018228350654,0.5237547643110845,0.21672610937010395,0.884964946594591,0.1986656002559286,0.21672610937010395,0.05418152734252599,0.3250891640551559,0.05418152734252599,0.6140573098819612,0.10836305468505197,0.16254458202757796,0.12642356379922728,0.4695732369685585,0.09030254557087664,0.16254458202757796,0.05418152734252599,0.12642356379922728,0.12642356379922728,0.0,0.5959968007677858,0.05418152734252599,0.05418152734252599,0.0,0.05418152734252599,0.05418152734252599,0.0,0.0,0.0,0.07224203645670131,0.05418152734252599,0.21672610937010395,0.12642356379922728
BIALSKI (BIAŁA KRAKOWSKA),932.8218243112857,23.123123210986556,7.324124165127058,7.0,2.8492492843946216,274.4874880732437,129.2688691558894,81.0452454678326,152.39199236687597,20.648248330254116,16.123123210986556,42.34674689904336,18.447247376113612,25.798999045859496,10.324124165127058,3.3743744036621846,7.424624642197311,4.374374403662184,3.949749761464874,10.798999045859496,3.424624642197311,3.3743744036621846,2.474874880732437,12.374374403662184,1.0,5.899499522929748,5.949749761464874,6.899499522929748,1.474874880732437,1.0,11.374374403662184,2.0,0.0,0.0,1.949749761464874,2.0,9.474874880732436,1.949749761464874,0.0,3.424624642197311,2.0,30.84924928439462,3.0
BOCHEŃSKI,517.0,7.0,3.0,3.0,1.0,110.0,114.0,21.0,103.0,23.0,3.0,25.0,14.0,12.0,8.0,2.0,10.0,5.0,0.0,10.0,5.0,9.0,4.0,2.0,0.0,3.0,0.0,6.0,2.0,0.0,5.0,0.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0
BRZESKI (BRZESKO),374.0,7.0,2.0,0.0,5.0,72.0,79.0,40.0,64.0,19.0,15.0,10.0,6.0,9.0,2.0,2.0,6.0,2.0,0.0,15.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0
CHRZANOWSKI,1022.0,31.0,6.0,9.0,5.0,238.0,137.0,80.0,177.0,66.0,20.0,39.0,25.0,37.0,26.0,11.0,8.0,4.0,4.0,16.0,9.0,21.0,8.0,11.0,1.0,4.0,4.0,7.0,5.0,0.0,8.0,0.0,0.0,0.0,12.0,3.0,1.0,4.0,0.0,0.0,0.0,5.0,1.0
DĄBROWSKI,123.0,6.0,5.0,0.0,0.0,19.0,18.0,3.0,23.0,24.0,2.0,5.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
GORLICKI,401.75575194219425,3.861429064744903,1.0,0.28714302158163435,2.574286043163269,81.50572316540826,63.48572086326537,19.307145323724516,113.19857784168374,10.732859280561247,1.1485720863265374,18.307145323724516,1.4357151079081718,6.287143021581635,6.435715107908171,2.287143021581634,5.861429064744903,1.2871430215816344,3.0,3.574286043163269,2.287143021581634,10.148572086326537,5.0,8.287143021581635,0.0,5.0,0.0,3.861429064744903,2.0,0.0,4.287143021581635,3.1485720863265376,3.287143021581634,0.0,0.0,1.2871430215816344,1.2871430215816344,1.0,0.0,0.0,0.0,9.158573237397977,0.0
JASIELSKI,396.017107781213,11.81020012861509,1.0,2.405100064307545,7.405100064307545,85.44480308676216,72.91220141476599,23.0,70.10200128615091,26.62040025723018,4.405100064307545,15.62040025723018,6.81020012861509,7.81020012861509,6.405100064307545,6.0,5.215300192922635,3.405100064307545,0.0,4.0,2.0,9.62040025723018,2.0,3.405100064307545,1.0,1.0,0.0,4.81020012861509,2.0,0.0,3.405100064307545,1.0,2.405100064307545,0.0,1.0,1.0,1.405100064307545,2.0,0.0,0.0,0.0,8.405100064307545,2.0
KRAKOWSKI,726.9017701287192,6.96221670888682,2.9748111392578798,0.0,2.98740556962894,204.42065620293124,129.584383797755,57.6851392407235,168.28211746884958,42.82367797480516,4.98740556962894,10.899244557031519,8.9370278481447,9.88665012666046,2.96221670888682,5.9496222785157595,5.9496222785157595,1.97481113925788,0.98740556962894,18.89924455703152,1.9874055696289399,2.9748111392578798,0.98740556962894,4.96221670888682,0.0,0.0,0.0,5.97481113925788,4.97481113925788,0.0,0.98740556962894,1.97481113925788,2.98740556962894,0.0,1.9874055696289399,0.98740556962894,1.0,0.0,0.0,0.0,0.0,13.92443341777364,1.97481113925788
KRAKÓW (MIASTO),2452.0,61.0,18.0,5.0,17.0,610.0,64.0,153.0,310.0,26.0,16.0,120.0,28.0,269.0,53.0,24.0,20.0,36.0,36.0,66.0,36.0,71.0,15.0,54.0,15.0,31.0,11.0,20.0,40.0,1.0,71.0,8.0,4.0,4.0,10.0,31.0,9.0,2.0,0.0,33.0,50.0,44.0,1.0
LIMANOWSKI,185.0,3.0,0.0,0.0,0.0,31.0,53.0,7.0,43.0,15.0,0.0,9.0,1.0,3.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MIELECKI,183.0,6.0,3.0,1.0,2.0,28.0,23.0,3.0,56.0,14.0,3.0,5.0,8.0,3.0,2.0,0.0,1.0,1.0,1.0,3.0,1.0,5.0,1.0,2.0,0.0,2.0,0.0,3.0,1.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0
MYŚLENICKI,389.9166857515874,7.640580333167346,0.025188860742120005,2.7205594084108333,2.01259443037106,82.15920279565334,92.99547520082956,13.079336026563167,94.26081827599458,22.102475517714005,0.3728741345764766,10.262433668200979,4.665769193909466,6.554468690161206,5.839181812140263,1.05037772148424,4.7709371298950725,4.826587381769204,0.3728741345764766,1.5418742597901465,0.012594430371060002,4.826587381769204,0.012594430371060002,4.199461516345679,0.0,0.0,0.0,4.826587381769204,2.1060279733583696,0.0,1.7331538387818932,3.02518886074212,0.012594430371060002,0.0,3.01259443037106,1.0934335429873097,3.2425173378487493,2.3602797042054164,0.0,0.7205594084108332,0.0,6.237244807458859,4.02518886074212
NOWOSĄDECKI,925.5114313825786,11.578752376190986,1.0,0.526250792063662,8.052501584127324,204.41754277143775,136.0500316825465,59.893761880954926,154.5237808904828,35.841260296827606,8.105003168254648,44.893761880954926,20.63125396031831,31.526250792063664,16.63125396031831,16.526250792063664,9.578752376190986,4.526250792063662,4.0,7.052501584127324,8.526250792063662,16.105003168254648,7.0,21.526250792063664,3.0,10.0,3.0,8.578752376190986,8.0,1.0,11.526250792063662,7.1050031682546475,0.526250792063662,0.0,4.0,5.526250792063662,29.526250792063664,2.0,0.0,1.0,3.0,8.788758712700282,3.0
NOWOTARSKI,747.185422876079,8.340494968070425,1.0,0.268098993614085,2.0,134.5175142733,90.51751427330002,24.14479194891268,159.9920587381775,40.949088929754936,6.134049496807043,11.804296980842254,12.340494968070425,30.53619798722817,8.670247484035212,1.0,5.268098993614085,1.6702474840352126,0.1340494968070425,4.53619798722817,4.0,9.670247484035212,3.0,12.804296980842254,5.0,4.0,1.0,8.670247484035212,5.402148490421127,0.0,6.268098993614085,0.0,0.0,1.0,5.0,3.4021484904211277,121.20644547126338,0.1340494968070425,0.0,5.268098993614085,5.0,5.804296980842255,1.0
TARNOWSKI,711.7328166752271,20.559818559064112,4.0,1.1866061863547037,11.373212372709407,145.076734063154,85.46424745418815,21.799092795320554,104.27764126783345,22.425880422611147,7.746424745418815,61.799092795320554,10.93303093177352,49.1866061863547,21.93303093177352,7.1866061863547035,9.55981855906411,11.186606186354703,5.0,11.373212372709407,7.1866061863547035,8.746424745418814,9.0,11.186606186354703,4.0,10.0,3.0,7.5598185590641105,2.0,2.0,15.186606186354703,5.746424745418815,1.1866061863547037,0.0,2.0,3.1866061863547035,2.1866061863547035,0.0,0.0,2.0,6.0,14.05266804990174,5.0
WADOWICKI,809.1104789774728,20.99995358698954,4.675875834872941,4.624615359595219,6.150750715605378,159.6863571923866,171.90497610974086,48.95167740892914,211.217237376528,24.222520625293292,13.189184468811055,23.527099179742294,25.67582942186248,8.450231673330942,6.237414233860989,2.625625596337815,9.199990717397908,5.187163995325863,1.3625579183327354,8.450231673330942,7.575375357802689,8.187163995325863,2.525125119267563,9.499471675123472,0.0,4.100500477070252,1.050250238535126,6.6620388760583,3.4620481586603917,0.0,4.250240955933034,1.0,1.0,1.0,1.050250238535126,0.9369230393928285,4.335894237446048,2.3625579183327354,0.0,2.199990717397908,0.0,7.0245967943910355,0.0
ŻYWIECKI,653.0638179548558,10.933631191899313,0.0,2.386726238379863,2.0,175.72878146248513,137.72878146248513,42.0938099070389,157.85577577357438,23.25398862217849,0.19336311918993132,13.160178715139589,7.933631191899313,11.773452476759726,1.9668155959496567,5.0,4.386726238379863,2.9668155959496567,0.19336311918993132,2.7734524767597253,2.0,0.9668155959496566,2.0,7.160178715139588,0.0,4.0,1.0,4.966815595949656,2.580089357569794,0.0,8.386726238379863,1.0,1.0,0.0,6.0,2.580089357569794,3.740268072709382,0.19336311918993132,0.0,0.38672623837986264,2.0,5.160178715139588,0.0
DĘBICKI,329.982892218787,11.18979987138491,3.0,2.594899935692455,5.594899935692455,86.55519691323784,67.08779858523401,9.0,49.8979987138491,18.37959974276982,5.594899935692455,11.37959974276982,5.18979987138491,9.18979987138491,6.594899935692455,5.0,8.784699807077365,2.594899935692455,1.0,0.0,1.0,5.37959974276982,1.0,4.594899935692455,0.0,1.0,0.0,4.18979987138491,0.0,0.0,2.594899935692455,2.0,2.594899935692455,0.0,3.0,1.0,0.5948999356924548,0.0,0.0,0.0,0.0,3.594899935692455,0.0
