District,Total,1. All types of professional purchasing (total),a. Professional purchasing (agricultural products),b. Professional purchasing (livestock),c. Professional purchasing (plant and animal products),2. Food and colonial goods (exclusively),3. Food products along with non-food items (excluding wine and spirits),"4. Meat, fats, and meat products (exclusively)",5. Catering establishments with and without alcohol,"6. Wine, spirits, and beer (possibly with food and colonial goods)",7. Tobacco monopoly products,8. Textiles,"9. Textiles with clothing, haberdashery, garments, and footwear",10. Ready-made clothing and haberdashery,"11. Garments, garment parts, furs, and fur products",12. Footwear,13. Footwear with leather and shoemaking accessories,14. All types of leather and leather products (excluding footwear),"15. Machinery, tools, and technical goods (excluding agricultural)",16. Building materials and fuels,17. Furniture and all wooden products,"18. Iron, ironware, enameled and aluminum goods (possibly with other goods)","19. Kitchenware, porcelain, faience, glassware, window panes, and mirrors","20. Soap, candles, paints, gasoline, kerosene, mineral oils, lubricants (soap shops)","21. Musical, optical, surgical instruments, photographic equipment and accessories","22. Watchmaking, jewelry, and silver-plated products","23. Electrical equipment, radio equipment, and all lighting accessories",24. Pharmacies,"25. Pharmaceutical warehouses, perfumeries, and cosmetic shops","26. Rubber goods, oilcloth, linoleum, galoshes, tarpaulins, tires, inner tubes, etc.","27. Bookstores, stationery, and paper products (possibly with other goods)","28. Agricultural machinery, tools, and goods",29. Agricultural-commercial syndicates and cooperatives,"30. Banks, exchange offices, and other short- and long-term credit institutions","31. Forwarding, transport, and communication enterprises","32. Other service enterprises (reading rooms, clinics, laundries, bathhouses, garages, dance halls, etc.)","33. Hotels, boarding houses, furnished rooms, lodging houses","34. Theaters, cinemas, and other performances",35. Insurance companies,"36. Offices: commission, trade brokerage, advertising, legal advice, agency, technical, etc.",37. Other enterprises not listed above,38. Cards with no industry/branch specified,ZP. Industrial activities
GNIEŹNIEŃSKI,447.7740684972895,31.64153641618941,10.131205023483561,15.369341591842733,5.1165988498131645,145.44651146101342,21.734338323877523,52.603497902056745,76.81301005433284,4.202227328885607,2.118120857606526,1.1076810872524365,17.284045868019895,5.294495853648274,0.024461559363826574,3.147414242054808,0.05427902416424258,0.03492145519222477,0.04432308321366944,9.540578585358775,0.06868380168662552,0.10855804832848516,11.176062294152052,3.1082455072842508,0.004801592507460982,3.0640232649614516,0.9997278346926469,1.0942338614344003,2.064345913108372,0.0,4.197476219217713,9.101810922932671,4.073807881495543,18.14509566691103,9.110960511121071,0.005557587218330421,0.014555976464556832,0.005103990391808757,0.0,0.03011986268476378,1.033842937122699,9.27561172134336,0.010056781841443627
GOSTYŃSKI,642.2961266324825,52.5839078008527,10.04908443788193,30.914269019518567,9.157679048413529,118.24458911706081,92.88991778362602,50.2464700057514,77.238590617286,11.192555869603959,7.691406951965197,4.117716365069383,45.9532312846338,30.234896364147517,0.3392633555455176,14.511058620593726,11.608996410141607,3.008540299300019,11.828797506094496,31.2347656542122,4.161507396362196,11.82142603868506,1.3509864511737886,5.71193930533471,0.0,6.7519976286878665,0.0,3.4077381155769144,2.2702802384729157,0.019336545633029348,5.076744241076624,6.87407921570875,2.2494789472679755,7.722413880412223,6.1305270836348855,2.0890189643906316,0.42362310222162314,0.033289655544761584,0.0,2.32310977058577,3.5537217024263,7.400204343401999,1.9896732838725733
JAROCIŃSKI,939.1217389724372,47.93687354072232,20.808784154725345,11.149131539089533,9.149131539089533,250.64228339742647,85.21409446580883,81.91583138762977,137.08784154725345,11.97895784690744,10.808784154725345,6.829826307817907,40.638610462543255,27.277220925086503,14.97895784690744,18.298263078179065,5.829826307817907,6.319305231271626,14.97895784690744,27.128089385996972,13.97895784690744,7.829826307817907,15.149131539089533,9.48947892345372,0.8298263078179066,8.149131539089533,4.319305231271626,5.659652615635813,8.319305231271626,0.0,16.808784154725345,10.298263078179065,0.0,13.149131539089533,12.829826307817907,7.319305231271626,4.659652615635813,1.8298263078179065,0.0,2.659652615635813,2.8298263078179065,5.149131539089533,2.8298263078179065
KĘPIŃSKI,1061.0,109.0,15.0,47.0,45.0,289.0,81.0,93.0,168.0,11.0,10.0,8.0,43.0,52.0,2.0,21.0,7.999999999999999,3.9999999999999996,8.0,40.0,5.0,11.0,3.0,13.0,0.0,3.0,0.9999999999999999,5.0,5.0,0.0,15.0,7.0,6.0,3.0,13.0,2.0,3.0,3.0,0.0,1.0,7.999999999999999,6.999999999999999,2.0
KOŚCIAŃSKI,918.1568375688025,88.61598539067832,2.894003611478302,23.046826085763765,49.568464229432806,199.46722281932588,97.53361531187284,90.06471886363175,112.1924263702602,20.07072093729306,11.679669109156762,4.700953693594836,49.24126615461073,47.88262301177896,5.596872496682609,24.09200552173113,9.601129413570224,2.864205193264998,12.461077689947606,14.280798522726986,13.548131219309374,6.548131219309374,8.622413998008298,4.753951887855685,0.0,8.539617385534145,0.0,5.666898358493917,7.662641441606302,0.004256916887614873,13.189488076477602,9.605386330457838,6.73266730341761,7.613900164233068,18.153517549767212,2.8197208327793786,4.719896552754766,0.9342310550763063,0.0,0.9384879719639212,4.736924220305225,3.0212845844380745,1.9299741381886915
KROTOSZYŃSKI,903.4681701453777,54.59335416486059,7.414327966137682,23.591027129790604,20.55143838092768,219.35048339131777,64.64668116643838,72.5545145964396,125.4083199990747,11.377767278133055,11.62833699823715,14.377767278133055,57.31685445486421,38.39528277214814,11.971822468781955,24.803506461915617,11.563598779014482,2.0,10.600159467019106,18.775328930697572,7.064738219222669,12.34120659012843,14.961160431578998,7.628336998237151,1.0,11.498860559791812,1.0,6.814168499118575,6.907084249559287,0.0,18.27646837090576,13.27646837090576,1.9070842495592877,11.563598779014482,12.600159467019106,2.0,2.7494302798959063,2.0,0.0,3.7494302798959063,8.591776310232524,8.174420283236545,2.129476438445338
LESZCZYŃSKI,874.0631409313808,77.98812642294294,3.038750055801684,31.0,38.69750100443031,234.30562832020019,46.04625150664546,57.18187670195136,109.18187670195135,10.271250390611787,12.09687513950421,14.09687513950421,39.52312575332273,50.620000892826944,4.116250167405052,18.271250390611787,9.116250167405052,4.038750055801684,12.155000223206736,23.213125306909262,6.135625195305893,7.135625195305893,11.116250167405052,8.077500111603367,3.0,5.135625195305893,1.0,4.09687513950421,6.09687513950421,0.0,16.232500334810105,11.116250167405052,5.077500111603368,6.116250167405052,25.251875362710944,8.058125083702526,6.077500111603368,2.019375027900842,0.0,4.019375027900842,12.077500111603367,4.0,7.019375027900842
MIĘDZYCHODZKI,366.0,20.0,2.0,3.0,13.0,95.0,21.0,28.0,65.0,3.0,12.0,2.0,24.0,20.0,2.0,8.0,3.0,2.0,4.0,4.0,4.0,0.0,6.0,5.0,0.0,2.0,0.0,2.0,4.0,0.0,4.0,1.0,4.0,4.0,5.0,2.0,2.0,1.0,0.0,1.0,3.0,3.0,0.0
MOGILEŃSKI,1022.0,46.0,11.0,26.0,4.0,291.0,44.0,109.0,147.0,22.0,8.0,5.0,47.0,52.0,6.0,22.0,7.0,2.0,10.0,29.0,4.0,9.0,16.0,13.0,0.0,9.0,0.0,6.0,13.0,0.0,16.0,14.0,13.0,17.0,20.0,3.0,7.0,1.0,0.0,2.0,3.0,9.0,5.0
NOWOTOMYSKI,1214.0,113.0,9.0,30.0,55.0,304.0,71.0,109.0,161.0,11.0,10.0,31.0,47.0,38.0,13.0,35.0,8.0,7.0,17.0,23.0,15.0,12.0,18.0,10.0,0.0,13.0,0.0,7.0,10.0,0.0,21.0,13.0,12.0,20.0,26.0,1.0,6.0,2.0,0.0,7.0,6.0,17.0,5.0
OBORNICKI,622.0903983225123,35.651788762903436,6.150865253402507,12.482614639666707,15.002474572578471,169.5621097924258,27.898538658786197,63.963776868230646,86.03459177640865,8.244221321884698,9.084174632855287,10.053330895869943,28.11831779994526,30.108311506792198,4.974984267117344,15.054155753396099,5.026665447934971,1.0466780342410957,5.995821710949626,10.802708017725532,8.011656008205376,10.053330895869943,9.187536994490541,7.094180926008348,0.9949968534234688,4.057509184920315,0.0,4.109190365737942,9.975809124643503,0.0,13.167524408184416,6.09918407258488,6.047502891767253,9.135855813672913,8.089177779431818,0.9949968534234688,2.9849905602704063,0.9949968534234688,0.0,0.051681180817626876,4.005828004102688,5.414274304067173,1.9899937068469375
OSTROWSKI (OSTRÓW WIELKOPOLSKI),1217.6455126505764,83.63200084047624,20.673310091493303,19.9445333917931,38.03819832267573,315.39491563818524,99.51318306549503,141.5883047743461,190.4094098188197,21.69735105697922,22.93226296838398,15.846482596068748,39.26083981067137,51.59330263646816,13.891565714647223,15.636998702598268,9.975959034514087,2.680694768728374,16.632612837756547,19.67769595633502,9.956303933869892,10.040697253736756,8.786130241687799,11.251568199655605,1.1701736921820935,6.721392022465129,0.6806947687283739,6.210870945918849,11.615956549505706,0.0,16.126477626051987,4.636998702598265,1.9352617807773311,6.6566538032424605,10.78174437684608,16.680694768728372,5.2756091651415185,2.1701736921820935,0.0,3.2756091651415176,4.1054354729594245,19.203486268683776,7.040697253736755
POZNAŃ (MIASTO),4678.0,53.0,10.0,15.0,6.0,1197.0,132.0,380.0,412.0,72.0,88.0,85.0,82.0,355.0,60.0,79.0,25.0,27.0,73.0,119.0,53.0,62.0,42.0,52.0,19.0,46.0,42.0,24.0,84.0,10.0,163.0,47.0,11.0,35.0,214.0,56.0,37.0,16.0,27.0,112.0,121.0,166.0,96.0
RAWICKI,690.4965337364843,66.77975663287602,3.1640446675218823,44.48819093139603,14.10095848082121,155.60423374116579,54.5689558576581,55.72891425369997,81.12756033976348,8.17161912634599,10.110089389212154,8.038702466156476,43.69934269593444,28.46775028202145,4.9885863645113195,17.208038865404728,4.199738129049722,5.045550647449683,11.183759039365569,16.533119195819857,2.0713869230556794,4.199738129049722,12.970324547729431,9.074395927684314,0.0,8.095666749094839,0.0,1.0546815558406275,5.026562553136896,4.9885863645113195,14.043994197882848,6.100232203290311,6.02427982603916,10.110089389212154,8.07667865478205,1.0356934615278397,6.984020910315848,0.997717272902264,0.0,3.0311280073323674,6.043267920351947,9.11237211630989,2.033410734430104
SZAMOTULSKI,786.0,65.0,4.0,20.0,34.0,194.0,58.0,70.0,82.0,15.0,25.0,4.0,35.0,48.0,13.0,14.0,3.0,0.0,10.0,15.0,11.0,5.0,13.0,8.0,0.0,8.0,4.0,6.0,9.0,0.0,11.0,8.0,5.0,7.0,18.0,7.0,4.0,2.0,0.0,5.0,3.0,1.0,0.0
ŚREDZKI,557.0,78.0,11.0,56.0,11.0,127.0,37.0,39.0,71.0,12.0,3.0,8.0,19.0,15.0,9.0,13.0,4.0,1.0,5.0,17.0,6.0,7.0,6.0,6.0,0.0,3.0,1.0,4.0,4.0,0.0,8.0,9.0,3.0,8.0,11.0,9.0,2.0,0.0,0.0,0.0,5.0,7.0,4.0
ŚREMSKI,744.751939362459,44.86999520659089,7.957695014959872,10.866021902648402,21.7366289942092,188.99064357531785,74.58730084245536,79.71936941655005,109.35397460559115,12.239777494125496,7.052575288815205,11.991676153655387,31.366729383419457,29.528923115522332,4.116681585518885,17.178878358965676,5.104501758486921,1.0429538041836162,5.159635389702501,12.157077047302126,9.083349265966856,9.083349265966856,10.043602623327104,8.012828646175452,0.0,7.107708920030785,0.0,4.089114769911095,3.1012945969430588,0.9878201729680365,7.245542998069734,6.092321931454958,3.073727781335269,8.06796227739103,15.175671197421817,6.997441657599625,0.11026726243115947,1.0153869885758264,0.0,2.003207161543863,4.061547954303306,4.939100864840182,0.02756681560778987
WĄGROWIECKI,586.0339422938808,32.002216026267895,5.000453329703553,17.999697067869715,8.001813719498662,99.0180861720523,92.99138045824273,51.00478520623149,91.00317143806407,6.000705238899518,6.000906792968588,2.0017131428063544,34.00050274990006,18.003325041112976,3.0005541735188292,11.001360122672141,3.0005541735188292,1.9998991561847226,4.000604528645726,19.998991561847227,3.00115883572604,6.0011083470376585,11.000150798257721,6.000503684830448,0.0002015540690702295,5.999899022623238,0.0,5.000050221565412,13.000049954442442,0.0,13.000654616649653,6.000302130761378,8.999848533934857,15.999394803546851,3.00115883572604,4.999445559358201,1.0004534632650368,1.9998991561847226,0.0,1.9996976021156523,0.000806216276280918,4.000402974576656,2.999949511311619
WOLSZTYŃSKI,618.0,69.0,6.0,23.0,35.0,179.0,42.0,56.0,85.0,8.0,3.0,4.0,40.0,27.0,3.0,15.0,3.0,3.0,7.0,12.0,2.0,5.0,3.0,6.0,1.0,4.0,1.0,2.0,1.0,0.0,9.0,3.0,5.0,5.0,7.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0
WRZESIŃSKI,567.0,36.0,5.0,18.0,11.0,154.0,24.0,55.0,92.0,7.0,2.0,7.0,21.0,37.0,9.0,10.0,1.0,2.0,6.0,12.0,6.0,4.0,7.0,7.0,0.0,5.0,1.0,4.0,3.0,0.0,9.0,6.0,5.0,9.0,11.0,0.0,4.0,2.0,0.0,0.0,2.0,7.0,2.0
ŻNIŃSKI,459.0,14.0,3.0,9.0,2.0,134.0,22.0,32.0,83.0,8.0,6.0,13.0,15.0,17.0,4.0,11.0,4.0,2.0,6.0,6.0,3.0,3.0,8.0,8.0,0.0,3.0,2.0,4.0,3.0,0.0,7.0,5.0,4.0,9.0,7.0,3.0,4.0,2.0,0.0,1.0,5.0,1.0,0.0
POZNAŃSKI,635.9831989776188,30.696021670111314,6.71475474033685,20.14426422101055,2.8777520315729355,236.9349172661717,38.370027087639144,84.41405959280611,91.12881433314297,10.551757449100764,4.796253385954893,3.8370027087639142,9.592506771909786,9.592506771909786,0.0,4.796253385954893,1.9185013543819571,1.9185013543819571,0.9592506771909786,31.655272347302294,1.9185013543819571,3.8370027087639142,8.633256094718806,4.796253385954893,0.0,2.8777520315729355,0.0,4.796253385954893,0.9592506771909786,0.0,8.633256094718806,4.796253385954893,2.8777520315729355,6.71475474033685,4.796253385954893,0.0,0.0,0.0,0.0,1.9185013543819571,0.9592506771909786,16.307261512246637,0.0
GNIEZNO (MIASTO),631.1183919086986,21.008437124527948,9.002721653073532,5.004082479610298,5.001360826536766,173.03837530833678,22.005715471454415,42.01388043067501,68.02041239805149,8.001088661229412,16.000544330614705,1.0002721653073532,35.004626810225005,44.00136082653677,6.0,20.00081649592206,5.0,4.0,7.0,10.002449487766178,8.0,6.0,8.002993818380885,7.000816495922059,0.0,7.000816495922059,6.000272165307353,4.000272165307353,13.000544330614707,1.0,22.001088661229414,7.002449487766178,1.0010886612294125,6.004898975532357,16.002449487766178,1.0,7.0,2.0,1.0,6.0,11.000272165307353,9.002449487766178,4.0
KALISKI,3242.1180236616806,130.71080915609727,56.44873044554235,31.69431357850337,32.648181834338104,612.0361272290314,327.51138452438386,285.0929820377679,174.0702761835744,49.60826146390481,59.174512976544406,137.91040310899768,113.83682961479168,342.68792554216145,140.639754251509,173.11425285953842,35.61866220250116,74.01613947635343,11.841233396229688,142.3369297247025,28.638405140493976,46.562128622607176,42.5497830615483,48.47657199162639,2.9576360320892943,15.77834028316749,8.891303965784651,13.869448447591276,15.823666221872285,0.0025688672147529,50.40211842753162,15.792012217268253,3.9584854226828243,3.9768812921995944,21.732972953594366,15.791184619241253,6.902863319684855,2.9627737665188,0.9850223882915137,7.938349381110672,25.67563137397518,52.243392117497265,35.49204618408503
KOLSKI,1680.0,170.0,79.0,28.0,55.0,255.0,252.0,172.0,71.0,25.0,7.0,83.0,36.0,151.0,80.0,90.0,6.0,22.0,5.0,53.0,19.0,30.0,29.0,19.0,0.0,5.0,1.0,9.0,10.0,1.0,13.0,5.0,5.0,3.0,16.0,20.0,4.0,1.0,1.0,0.0,7.0,4.0,8.0
KONIŃSKI,2165.0,203.0,84.0,38.0,78.0,357.0,413.0,249.0,79.0,40.0,16.0,63.0,65.0,146.0,93.0,88.0,17.0,17.0,7.0,62.0,28.0,28.0,25.0,20.0,0.0,10.0,1.0,19.0,4.0,0.0,17.0,3.0,3.0,7.0,26.0,9.0,5.0,3.0,0.0,3.0,7.0,32.0,8.0
TURECKI,907.4771433167342,42.69141797391003,17.31562667516085,16.08027018583573,9.19537345956111,162.8021145723128,188.48249547814905,85.62319031586568,38.207130868939004,25.125422165368327,3.5558479879468434,70.34116729769609,23.806407200270016,49.769529300706694,46.73151505103943,46.07701495115789,9.225417755566813,8.63100624769668,1.1051645399670746,27.051797462824602,2.2604029066103197,16.230491665864243,9.295521112913452,12.310571772757651,0.03004429600570245,0.1602362453637464,1.075120243961372,5.065143494414602,4.100185669140806,0.0,10.360626591539589,2.130210957252276,1.0250464172852014,2.010033773229466,2.1902995492636808,0.1602362453637464,0.07010335734663904,0.03004429600570245,0.01001476533523415,4.020067546458932,2.2303586106046174,3.4857446306002045,1.3455189080126941
DOLIŃSKI,1079.5536940166842,54.99067074079625,5.788491656925921,19.29497218975307,6.753240266413575,327.04977861631454,165.9367608318764,61.743911007209825,131.2058108903209,12.541731923339496,82.9683804159382,39.55469298899379,23.153966627703685,14.471229142314803,15.435977751802456,5.788491656925921,11.576983313851843,9.647486094876536,0.0,11.576983313851843,0.9647486094876535,13.50648053282715,5.788491656925921,10.61223470436419,0.0,2.8942458284629606,0.0,4.823743047438268,2.8942458284629606,0.0,9.647486094876536,4.823743047438268,0.0,2.8942458284629606,11.576983313851843,3.858994437950614,4.823743047438268,0.9647486094876535,0.0,2.8942458284629606,0.9647486094876535,27.977709675141952,1.929497218975307
HORODEŃSKI,1302.0,85.0,60.0,8.0,14.0,476.0,136.0,49.0,155.0,21.0,135.0,65.0,8.0,15.0,7.0,4.0,28.0,13.0,0.0,33.0,2.0,15.0,9.0,6.0,0.0,1.0,0.0,6.0,2.0,0.0,6.0,3.0,2.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,2.0,10.0,2.0
KAŁUSKI,225.6806235386363,7.918618369776712,3.959309184888356,0.0,3.959309184888356,68.29808343932415,15.837236739553424,16.827064035775514,15.837236739553424,1.979654592444178,32.66430077532894,16.827064035775514,2.969481888666267,7.918618369776712,6.928791073554623,1.979654592444178,0.989827296222089,3.959309184888356,0.989827296222089,3.959309184888356,1.979654592444178,2.969481888666267,7.918618369776712,0.989827296222089,0.0,0.989827296222089,0.0,0.0,0.0,0.0,0.0,0.989827296222089,0.0,0.0,0.0,0.0,0.989827296222089,0.0,0.0,0.0,0.0,2.969481888666267,1.979654592444178
KOŁOMYJSKI,1615.1974460347028,120.4597491528847,56.06129988705129,23.071516534893174,18.030649943525646,518.4838769140819,160.46098064138917,83.65386546188046,146.62444700685927,15.132816421944469,123.2055644453421,93.2860661395727,5.337149378782113,44.06129988705129,27.081733182735057,9.030649943525647,15.102166478418821,23.05108323920941,7.030649943525646,26.194116308995763,5.020433295683764,25.122599774102586,19.112383126260703,15.061299887051293,3.0,5.030649943525646,1.0102166478418821,9.061299887051293,4.030649943525646,0.0,27.102166478418823,6.020433295683764,1.0,2.0204332956837643,2.0919498305769397,6.010216647841882,5.143033069786351,0.02043329568376443,0.0,5.0,11.010216647841883,45.13281642194447,7.051083239209411
KOSOWSKI (KOSÓW HUCULSKI),813.0,27.0,11.0,9.0,4.0,284.0,69.0,37.0,68.0,9.0,97.0,73.0,5.0,4.0,5.0,7.0,3.0,14.0,0.0,25.0,2.0,14.0,7.0,1.0,0.0,4.0,2.0,4.0,0.0,0.0,6.0,7.0,0.0,3.0,1.0,4.0,8.0,1.0,0.0,0.0,2.0,20.0,1.0
NADWÓRNIAŃSKI,1426.0530838816078,56.85341429770383,8.284064579727474,10.446530165274975,5.901055639947812,440.7121596241839,200.17313102808004,79.17734468887622,197.24674892837976,18.14425362830776,158.42465483998103,47.06319071135212,36.18089732138604,7.697723463032782,11.436313517433092,2.9693500564743536,15.174903571833404,6.707940110874665,2.9693500564743536,22.91027150786708,3.152248937705619,20.086175859623097,13.819322457212756,10.043087929811549,0.0,2.9693500564743536,0.9897833521581179,7.1113823463380905,2.9693500564743536,0.0,11.070515754970561,1.9795667043162357,0.0,1.9795667043162357,10.667073519507134,1.5761244688528095,13.85696693021365,1.9795667043162357,0.0,0.0,1.5761244688528095,16.38523027822368,4.948916760790589
ROHATYŃSKI,1274.0,81.0,52.0,18.0,10.0,249.0,226.0,40.0,70.0,8.0,114.0,88.0,15.0,19.0,15.0,197.0,18.0,23.0,0.0,31.0,3.0,16.0,14.0,1.0,0.0,2.0,0.0,5.0,2.0,0.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,24.0,0.0
STANISŁAWOWSKI,2418.769732866689,95.48434446565636,42.78911651749716,9.818962198184659,15.394312450142694,636.5745942179148,363.2719029602449,149.4371866989859,247.20585175947127,20.979777086343496,110.71835820540883,139.93973988440848,33.89235079705366,109.67866027947188,52.814790747645354,18.052855297005234,20.12917632884798,32.45612691613331,10.010172703777911,98.40787836113675,13.976274636772242,43.23568115871836,34.491211851840134,24.953060970606852,5.0,22.042682593227322,2.0147661942423714,9.927824935923526,5.042870487535269,1.0,31.9026981435953,6.024938898020283,1.0,16.113845268363434,7.258720345122967,11.413658883305308,7.05304319131318,3.0073830971211857,0.0,10.025126792328226,10.43140257851235,13.800776130634759,24.06321589509109
STRYJSKI,1525.3622182838708,85.24750163047472,12.978602636996811,8.345901083175182,15.698301475022955,386.698544504128,238.4035947217152,72.34850400715496,174.64393025001078,27.53114675511359,124.2795601232886,61.54749019332684,16.161585924782518,36.475428515143804,40.25823786366719,5.473718553018888,27.622116385595724,11.488503094073794,4.126221020994481,26.937668938081927,8.161472411506827,21.313956103636976,12.779502937549243,22.640207337624773,2.0,13.16886468203428,4.0,8.428698994550693,4.10575417153704,0.0,29.415624415620705,4.176256952561732,1.0631105104972405,3.295085703028761,0.4230166861481576,2.141005562049386,6.239367463058973,2.0352513905123466,0.0,3.1057541715370394,4.0983619010095875,33.527174408835975,6.133613291521934
ŚNIATYŃSKI,806.0,66.0,32.0,24.0,10.0,251.0,116.0,54.0,69.0,6.0,39.0,30.0,2.0,10.0,19.0,5.0,15.0,5.0,0.0,44.0,2.0,8.0,12.0,5.0,0.0,1.0,0.0,3.0,1.0,0.0,6.0,2.0,0.0,1.0,7.0,1.0,7.0,1.0,0.0,4.0,5.0,9.0,5.0
TŁUMACKI,916.4451323718305,71.70471024988598,44.20153371568314,13.751588267101422,13.751588267101422,218.0608996640368,193.50449204421287,52.05958415402681,83.49178590740149,9.822563047929586,69.74019764030007,49.11281523964794,15.716100876687339,17.680613486273256,10.804819352722545,0.9822563047929587,13.751588267101422,8.840306743136628,0.0,21.60963870544509,5.8935378287577525,19.645126095859172,17.680613486273256,0.9822563047929587,0.0,0.9822563047929587,0.0,3.9290252191718347,1.9645126095859173,0.0,2.9467689143788762,0.0,0.0,5.8935378287577525,0.9822563047929587,0.0,1.9645126095859173,0.0,0.0,0.9822563047929587,0.9822563047929587,14.73384457189438,1.9645126095859173
ŻYDACZOWSKI,830.0840876994449,77.76182762872904,26.23290570607727,24.359126727071747,21.548458258563468,189.25167687955744,138.6596444464084,45.90758498563522,57.150258859668334,15.927121321546911,92.7520594607732,60.89781681767937,4.684447447513797,14.053342342541393,10.305784384530355,18.73778979005519,17.80090030055243,16.86401081104967,1.873778979005519,22.48534774806623,1.873778979005519,12.179563363535873,8.432005405524835,3.747557958011038,0.0,0.9368894895027595,0.0,3.747557958011038,0.0,0.0,0.9368894895027595,0.0,0.9368894895027595,2.8106684685082786,0.0,0.0,0.9368894895027595,0.0,0.0,0.0,0.9368894895027595,7.495115916022076,0.9368894895027595
BIELSKI (BIELSKO),809.0,19.0,3.0,8.0,2.0,170.0,37.0,72.0,157.0,89.0,83.0,26.0,7.0,7.0,5.0,3.0,4.0,1.0,1.0,22.0,5.0,9.0,1.0,8.0,1.0,4.0,0.0,3.0,3.0,0.0,4.0,3.0,0.0,3.0,4.0,24.0,9.0,1.0,0.0,1.0,2.0,21.0,18.0
BIELSKO (MIASTO),916.0,37.0,10.0,1.0,1.0,170.0,14.0,33.0,86.0,53.0,42.0,58.0,22.0,39.0,15.0,8.0,5.0,6.0,20.0,24.0,9.0,11.0,5.0,15.0,9.0,15.0,12.0,4.0,6.0,1.0,38.0,2.0,1.0,9.0,30.0,27.0,6.0,4.0,6.0,41.0,22.0,11.0,68.0
CIESZYŃSKI,1198.0,49.0,10.0,19.0,5.0,261.0,61.0,63.0,216.0,65.0,36.0,42.0,18.0,40.0,17.0,11.0,10.0,1.0,12.0,45.0,8.0,6.0,5.0,15.0,8.0,8.0,5.0,11.0,10.0,0.0,23.0,6.0,3.0,14.0,25.0,24.0,16.0,6.0,3.0,6.0,21.0,28.0,42.0
TARNOGÓRSKI,841.0,6.0,2.0,0.0,1.0,251.0,53.0,112.0,116.0,20.0,19.0,7.0,14.0,27.0,7.0,9.0,9.0,2.0,4.0,21.0,13.0,3.0,6.0,10.0,0.0,6.0,0.0,3.0,8.0,0.0,8.0,3.0,0.0,10.0,7.0,41.0,4.0,3.0,0.0,2.0,6.0,31.0,11.0
KATOWICE (MIASTO),2144.0,38.0,8.0,4.0,3.0,412.0,75.0,184.0,147.0,47.0,47.0,63.0,46.0,135.0,32.0,23.0,10.0,15.0,75.0,42.0,23.0,47.0,24.0,52.0,16.0,21.0,37.0,9.0,54.0,7.0,76.0,12.0,2.0,25.0,58.0,44.0,18.0,9.0,22.0,110.0,55.0,32.0,76.0
KATOWICKI,2868.0583341588913,31.48468840243037,3.935586050303796,14.758447688639235,2.951689537727847,914.0398601830566,236.13516301822776,422.09160389508213,250.893610706867,118.06758150911388,94.45406520729111,57.06599772940504,55.09820470425314,118.06758150911388,23.613516301822777,49.19482562879745,24.597412814398727,12.790654663487338,20.66182676409493,20.66182676409493,32.46858491500632,10.82286163833544,11.806758150911389,34.436377940158216,0.0,13.774551176063285,4.919482562879745,15.742344201215184,41.32365352818986,0.0,39.35586050303796,14.758447688639235,0.0,10.82286163833544,13.774551176063285,45.259239578493656,10.82286163833544,16.72624071379113,0.0,18.69403373894303,24.597412814398727,59.03379075455694,8.85506861318354
LUBLINIECKI,491.0,12.0,1.0,6.0,4.0,117.0,46.0,67.0,88.0,26.0,13.0,4.0,8.0,8.0,2.0,6.0,4.0,0.0,3.0,14.0,4.0,2.0,2.0,4.0,0.0,2.0,1.0,3.0,5.0,0.0,10.0,7.0,1.0,2.0,5.0,3.0,3.0,1.0,0.0,2.0,1.0,15.0,7.0
PSZCZYŃSKI,1552.0,43.0,13.0,8.0,18.0,443.0,149.0,184.0,269.0,71.0,59.0,17.0,23.0,41.0,21.0,23.0,7.0,4.0,11.0,22.0,10.0,6.0,7.0,19.0,0.0,8.0,4.0,7.0,17.0,13.0,6.0,0.0,2.0,10.0,3.0,8.0,6.0,4.0,1.0,5.0,7.0,22.0,7.0
RYBNICKI,2378.0,40.0,4.0,21.0,14.0,778.0,113.0,289.0,391.0,49.0,77.0,36.0,58.0,79.0,24.0,42.0,12.0,10.0,18.0,32.0,34.0,11.0,7.0,16.0,3.0,14.0,12.0,11.0,17.0,0.0,28.0,8.0,1.0,14.0,14.0,9.0,6.0,8.0,1.0,10.0,20.0,86.0,4.0
ŚWIĘTOCHŁOWICKI,1932.874429402615,8.763662400314123,1.9474805334031386,1.9474805334031386,1.9474805334031386,663.1171216237688,145.08729973853383,312.57062561120375,139.24485813832442,55.50319520198945,86.66288373643967,37.975870401361206,39.92335093476434,84.71540320303653,25.317246934240803,30.18594826774865,32.13342880115179,7.789922133612555,7.789922133612555,4.868701333507847,21.422285867434525,4.868701333507847,8.763662400314123,18.50106506732982,1.9474805334031386,7.789922133612555,2.9212208001047077,11.684883200418831,28.23846773434551,0.0,34.080909334554924,3.8949610668062773,0.0,7.789922133612555,4.868701333507847,13.63236373382197,2.9212208001047077,7.789922133612555,0.9737402667015693,4.868701333507847,11.684883200418831,52.58197440188474,3.8949610668062773
