District,Total,1. All types of professional purchasing (total),a. Professional purchasing (agricultural products),b. Professional purchasing (livestock),c. Professional purchasing (plant and animal products),2. Food and colonial goods (exclusively),3. Food products along with non-food items (excluding wine and spirits),"4. Meat, fats, and meat products (exclusively)",5. Catering establishments with and without alcohol,"6. Wine, spirits, and beer (possibly with food and colonial goods)",7. Tobacco monopoly products,8. Textiles,"9. Textiles with clothing, haberdashery, garments, and footwear",10. Ready-made clothing and haberdashery,"11. Garments, garment parts, furs, and fur products",12. Footwear,13. Footwear with leather and shoemaking accessories,14. All types of leather and leather products (excluding footwear),"15. Machinery, tools, and technical goods (excluding agricultural)",16. Building materials and fuels,17. Furniture and all wooden products,"18. Iron, ironware, enameled and aluminum goods (possibly with other goods)","19. Kitchenware, porcelain, faience, glassware, window panes, and mirrors","20. Soap, candles, paints, gasoline, kerosene, mineral oils, lubricants (soap shops)","21. Musical, optical, surgical instruments, photographic equipment and accessories","22. Watchmaking, jewelry, and silver-plated products","23. Electrical equipment, radio equipment, and all lighting accessories",24. Pharmacies,"25. Pharmaceutical warehouses, perfumeries, and cosmetic shops","26. Rubber goods, oilcloth, linoleum, galoshes, tarpaulins, tires, inner tubes, etc.","27. Bookstores, stationery, and paper products (possibly with other goods)","28. Agricultural machinery, tools, and goods",29. Agricultural-commercial syndicates and cooperatives,"30. Banks, exchange offices, and other short- and long-term credit institutions","31. Forwarding, transport, and communication enterprises","32. Other service enterprises (reading rooms, clinics, laundries, bathhouses, garages, dance halls, etc.)","33. Hotels, boarding houses, furnished rooms, lodging houses","34. Theaters, cinemas, and other performances",35. Insurance companies,"36. Offices: commission, trade brokerage, advertising, legal advice, agency, technical, etc.",37. Other enterprises not listed above,38. Cards with no industry/branch specified,ZP. Industrial activities
WOŁKOWYSKI,347.0,66.0,41.0,2.0,11.0,84.0,11.0,49.0,5.0,0.0,7.0,4.0,4.0,9.0,2.0,3.0,2.0,6.0,0.0,5.0,0.0,1.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,6.0,4.0,18.0,2.0,0.0,0.0,2.0,1.0,37.0,0.0
WYSOKOMAZOWIECKI,248.0,45.0,18.0,2.0,17.0,53.0,14.0,46.0,3.0,0.0,6.0,8.0,1.0,19.0,15.0,3.0,1.0,1.0,0.0,2.0,4.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,2.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BIAŁYSTOK (MIASTO),706.0,51.0,12.0,2.0,14.0,250.0,12.0,142.0,9.0,0.0,26.0,18.0,2.0,49.0,9.0,13.0,0.0,3.0,0.0,14.0,6.0,3.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,8.0,8.0,35.0,3.0,0.0,0.0,5.0,3.0,5.0,13.0
BĘDZIŃSKI,999.0,29.0,2.0,7.0,10.0,401.0,57.0,66.0,36.0,1.0,20.0,43.0,10.0,111.0,43.0,42.0,11.0,15.0,1.0,4.0,14.0,7.0,6.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,18.0,7.0,0.0,11.0,1.0,32.0,2.0,0.0,0.0,4.0,0.0,0.0,12.0
CZĘSTOCHOWSKI,542.0,23.0,7.0,16.0,0.0,196.0,129.0,55.0,24.0,1.0,2.0,16.0,8.0,20.0,24.0,14.0,0.0,6.0,0.0,7.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0
IŁŻECKI,762.9658935221587,56.17700214534427,27.108167977710387,4.019666905038252,22.024583631297816,132.82410544229788,142.4523388158798,134.63425768748363,18.103251251450825,0.0,30.108167977710387,38.26058649175684,8.019666905038251,54.39333810076504,38.20650250290165,39.03441708381694,3.024583631297815,13.059000715114756,1.413067307316745e-18,10.196669050382521,3.009833452519126,7.083584346412572,17.06391744137432,0.009833452519126113,1.413067307316745e-18,1.004916726259563,0.0,0.0,1.004916726259563,0.004916726259563047,2.0540839888551936,1.0147501787786892,0.0,0.02950035755737829,0.009833452519126097,2.108167977710387,1.019666905038252,0.0,0.0,0.00491672625956305,5.0,4.04916726259563,0.02458363129781524
JĘDRZEJOWSKI,636.2188811207847,107.04777011938413,53.02271038462524,14.008614283823366,39.01605389257991,13.040722068983188,213.02897531831496,51.02114415120281,7.004698700267291,0.0,17.00352402520047,32.00548181697851,6.002740908489253,35.01722856764673,45.01448765915748,18.007048050400936,2.0,21.003915583556076,0.0,17.005873375334115,9.000783116711215,5.000391558355608,5.005481816978506,3.0003915583556076,0.0,1.0003915583556076,0.0,0.0,0.0,0.0,8.002349350133645,2.0,0.0,2.0003915583556076,1.0,4.001174675066823,1.0007831167112151,0.0,0.0,2.0,5.000783116711215,4.002349350133645,0.0
KIELECKI,1395.0,53.0,20.0,9.0,16.0,442.0,257.0,124.0,102.0,0.0,20.0,51.0,9.0,90.0,61.0,17.0,5.0,29.0,1.0,26.0,9.0,19.0,7.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,0.0,7.0,2.0,19.0,3.0,0.0,0.0,2.0,5.0,3.0,2.0
KONECKI,1386.949794964434,67.32775499604821,14.156953096699143,6.0461626754997475,32.08770908344952,414.68782386494627,226.364685136448,163.55856837354696,29.036930140399797,0.0,16.092325350999495,63.10617415364942,14.013848802649925,128.22619710994877,67.06924401324962,30.147720561599193,21.0,11.050778943049723,1.0,27.060011478149672,11.036930140399798,17.02769760529985,21.046162675499748,12.041546407949774,0.0,0.0,0.0,1.0,0.0,0.0,12.013848802649925,0.0,0.0,8.0,1.0,3.0276976052998488,0.0,0.0,0.0,1.0,5.013848802649925,15.0,1.0
KOZIENICKI,916.0,69.0,32.0,10.0,25.0,173.0,146.0,208.0,18.0,1.0,39.0,40.0,7.0,50.0,36.0,44.0,5.0,13.0,0.0,16.0,6.0,11.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,15.0,0.0
MIECHOWSKI,558.7811188792153,121.95222988061586,57.97728961537476,21.99138571617663,40.98394610742009,103.9592779310168,73.97102468168504,53.97885584879719,11.995301299732708,0.0,8.99647597479953,13.994518183021492,6.997259091510746,43.98277143235326,36.98551234084252,17.99295194959906,0.0,9.996084416443923,0.0,14.994126624665885,1.9992168832887847,0.9996084416443923,13.994518183021492,0.9996084416443923,0.0,0.9996084416443923,0.0,0.0,0.0,0.0,5.997650649866354,0.0,0.0,0.9996084416443923,0.0,2.998825324933177,1.9992168832887847,0.0,0.0,0.0,1.9992168832887847,5.997650649866354,0.0
OLKUSKI,880.0,134.0,56.0,26.0,45.0,95.0,185.0,107.0,17.0,1.0,17.0,44.0,4.0,56.0,47.0,59.0,3.0,22.0,0.0,27.0,7.0,15.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,2.0,3.0,7.0,1.0
OPATOWSKI,1284.0,78.0,38.0,6.0,32.0,379.0,204.0,159.0,52.0,1.0,33.0,39.0,9.0,103.0,59.0,25.0,4.0,16.0,0.0,34.0,8.0,19.0,13.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,7.0,4.0,1.0,0.0,0.0,0.0,3.0,0.0,13.0,1.0
OPOCZYŃSKI,636.0502050355661,70.67224500395179,33.84304690330086,9.953837324500252,18.91229091655048,148.31217613505376,78.635314863552,120.44143162645305,7.963069859600202,0.0,19.907674649000505,22.89382584635058,2.9861511973500754,48.773802890051236,14.930755986750379,31.852279438400807,0.0,10.949221056950277,0.0,12.939988521850328,7.963069859600202,5.972302394700151,9.953837324500252,8.958453592050226,0.0,0.0,0.0,0.0,0.0,0.0,2.9861511973500754,0.0,0.0,0.0,0.0,5.972302394700151,0.0,0.0,0.0,0.0,2.9861511973500754,0.0,0.0
PIŃCZOWSKI,523.0,88.0,48.0,6.0,32.0,99.0,91.0,42.0,3.0,0.0,30.0,23.0,6.0,37.0,39.0,8.0,3.0,10.0,0.0,11.0,3.0,7.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,4.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0
RADOMSKI,986.7929922725243,35.172819526545425,21.494500821777756,3.908091058505047,4.8851138231313085,362.4754456763431,89.88609434561607,126.03593663678775,20.517478057151497,0.0,21.494500821777756,51.78220652519187,3.908091058505047,78.16182117010094,41.03495611430299,6.839159352383832,4.8851138231313085,11.72427317551514,0.0,39.08091058505047,1.9540455292525234,16.60938699864645,12.701295940141403,1.9540455292525234,0.0,0.9770227646262617,0.0,0.0,0.9770227646262617,0.9770227646262617,10.747250410888878,2.931068293878785,0.0,5.86213658775757,1.9540455292525234,21.494500821777756,3.908091058505047,0.0,0.0,0.9770227646262617,0.0,9.770227646262617,4.8851138231313085
SANDOMIERSKI,845.0,98.0,36.0,7.0,54.0,221.0,101.0,83.0,11.0,0.0,27.0,38.0,15.0,76.0,42.0,35.0,5.0,9.0,0.0,25.0,4.0,6.0,20.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,2.0,1.0,5.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0
STOPNICKI,1029.0,115.0,32.0,15.0,65.0,250.0,246.0,103.0,3.0,0.0,14.0,45.0,10.0,51.0,48.0,15.0,9.0,14.0,0.0,35.0,3.0,17.0,13.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,1.0,18.0,0.0
WŁOSZCZOWSKI,465.0,41.0,20.0,10.0,7.0,106.0,53.0,53.0,6.0,0.0,14.0,27.0,6.0,42.0,36.0,27.0,7.0,14.0,0.0,6.0,2.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,7.0,0.0
ZAWIERCIAŃSKI,628.0,21.0,3.0,5.0,7.0,158.0,76.0,80.0,37.0,0.0,19.0,24.0,17.0,51.0,19.0,30.0,3.0,16.0,1.0,16.0,5.0,6.0,8.0,6.0,0.0,2.0,0.0,0.0,1.0,0.0,9.0,4.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,1.0,1.0,4.0,1.0
CZĘSTOCHOWA (MIASTO),788.0,24.0,5.0,3.0,7.0,262.0,31.0,49.0,22.0,0.0,29.0,35.0,4.0,89.0,27.0,24.0,3.0,10.0,0.0,71.0,5.0,7.0,13.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,2.0,0.0,7.0,5.0,17.0,1.0,0.0,0.0,4.0,2.0,11.0,8.0
SOSNOWIEC,966.0,23.0,1.0,0.0,12.0,330.0,67.0,94.0,47.0,1.0,33.0,44.0,30.0,106.0,14.0,20.0,20.0,16.0,2.0,10.0,0.0,4.0,2.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,16.0,14.0,0.0,8.0,5.0,33.0,0.0,0.0,0.0,3.0,9.0,3.0,15.0
RADOM (MIASTO),18.241114205317082,0.6501783281103118,0.3973312005118572,0.07224203645670131,0.09030254557087664,6.700448881359047,1.6615668385041302,2.3298056757286174,0.3792706913976819,0.0,0.3973312005118572,0.9572069830512924,0.07224203645670131,1.4448407291340262,0.7585413827953638,0.12642356379922728,0.09030254557087664,0.21672610937010395,0.0,0.7224203645670131,0.036121018228350656,0.3070286549409806,0.23478661848427926,0.036121018228350656,0.0,0.018060509114175328,0.0,0.0,0.018060509114175328,0.018060509114175328,0.1986656002559286,0.05418152734252599,0.0,0.10836305468505197,0.036121018228350656,0.3973312005118572,0.07224203645670131,0.0,0.0,0.018060509114175328,0.0,0.18060509114175327,0.09030254557087664
BIALSKI (BIAŁA KRAKOWSKA),675.4700726415398,120.46987011002992,27.474874880732436,47.44724737611361,33.223623688056804,139.3091098530195,12.648248330254116,65.69849856878925,7.424624642197311,1.949749761464874,98.2688691558894,28.218618917354284,9.123123210986554,33.0452454678326,12.648248330254116,38.32412416512706,0.0,8.223623688056806,0.47487488073243694,38.64824833025412,1.0,1.0,4.949749761464874,2.8492492843946216,1.0,1.474874880732437,0.0,0.0,0.0,0.0,9.899499522929748,2.8492492843946216,0.0,1.474874880732437,1.949749761464874,10.849249284394622,4.424624642197311,0.0,0.0,0.0,0.47487488073243694,16.798999045859496,13.748748807324368
BOCHEŃSKI,550.0,53.0,9.0,12.0,30.0,113.0,46.0,39.0,7.0,0.0,144.0,38.0,2.0,13.0,12.0,5.0,3.0,8.0,0.0,16.0,5.0,4.0,6.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,3.0,6.0,2.0,0.0,0.0,3.0,3.0,8.0,0.0
BRZESKI (BRZESKO),449.0,40.0,8.0,8.0,22.0,154.0,41.0,25.0,3.0,2.0,105.0,15.0,0.0,14.0,4.0,7.0,5.0,2.0,0.0,10.0,1.0,5.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0
CHRZANOWSKI,926.0,63.0,9.0,15.0,25.0,327.0,55.0,99.0,20.0,5.0,33.0,39.0,19.0,42.0,40.0,50.0,17.0,18.0,0.0,18.0,4.0,5.0,12.0,5.0,0.0,11.0,0.0,0.0,0.0,0.0,16.0,2.0,0.0,3.0,2.0,10.0,1.0,1.0,0.0,1.0,6.0,2.0,2.0
DĄBROWSKI,443.0,45.0,4.0,14.0,24.0,109.0,54.0,27.0,1.0,1.0,89.0,26.0,0.0,13.0,4.0,1.0,6.0,9.0,1.0,28.0,0.0,13.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0
GORLICKI,463.51861467596984,34.901433669030666,4.0,10.732859280561247,13.58428719423471,138.78286503591846,75.74286043163269,16.881431366887785,3.861429064744903,3.435715107908172,53.94143827331643,30.60428949637759,5.861429064744903,10.871430215816343,10.861429064744904,5.297144172653075,5.0,14.57428604316327,0.0,11.58428719423471,3.287143021581634,4.574286043163268,2.574286043163269,5.0,0.0,4.574286043163268,1.0,0.0,0.0,0.0,1.5742860431632688,2.574286043163269,0.0,4.0,0.0,1.2871430215816344,0.0,0.0,0.0,0.0,1.0,9.871430215816343,0.0
JASIELSKI,551.2750160768862,36.532601671996176,7.4306003858452705,8.62040025723018,16.076500964613178,159.09070366553007,61.34280180061126,22.29180115753581,6.405100064307545,3.0,118.78760488737343,32.456100707382994,3.2153001929226352,14.215300192922635,20.215300192922637,5.81020012861509,5.215300192922635,15.81020012861509,1.0,13.43060038584527,3.2153001929226352,6.62040025723018,3.405100064307545,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,2.0,1.8102001286150902,0.0,0.0,0.0,0.0,2.0,4.405100064307545,0.0
KRAKOWSKI,617.7758258250086,41.82367797480516,9.9370278481447,21.9370278481447,8.94962227851576,193.91687898808885,58.78589468369198,74.77330025332091,27.823677974805157,2.98740556962894,93.31990075996276,11.88665012666046,3.98740556962894,15.82367797480516,0.98740556962894,0.0,1.97481113925788,1.0,0.0,56.91183898740258,1.0,3.9748111392578798,0.0,1.9874055696289399,0.0,0.98740556962894,0.0,0.0,0.0,0.0,4.9496222785157595,0.0,0.0,0.98740556962894,3.9748111392578798,2.0,0.0,0.0,0.0,0.98740556962894,2.9748111392578798,7.9496222785157595,0.0
KRAKÓW (MIASTO),1941.0,33.0,9.0,4.0,7.0,753.0,29.0,168.0,51.0,2.0,112.0,76.0,18.0,136.0,35.0,23.0,20.0,16.0,3.0,130.0,10.0,33.0,4.0,17.0,0.0,13.0,1.0,0.0,2.0,1.0,35.0,5.0,0.0,17.0,40.0,62.0,7.0,0.0,0.0,4.0,30.0,55.0,47.0
LIMANOWSKI,327.0,21.0,1.0,7.0,7.0,68.0,65.0,32.0,18.0,1.0,43.0,21.0,2.0,18.0,3.0,6.0,4.0,6.0,0.0,5.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0
MIELECKI,636.0,59.0,21.0,13.0,24.0,194.0,61.0,33.0,7.0,0.0,105.0,39.0,11.0,25.0,12.0,8.0,9.0,10.0,0.0,19.0,4.0,7.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,1.0
MYŚLENICKI,490.37297911089837,46.102475517714005,3.7835315602661335,8.864370672882384,29.93261535512757,109.87556669973948,35.10333555508677,35.31453146443075,16.940797292481506,0.3728741345764766,97.17911912600556,24.157265732215375,1.7331538387818932,8.41883936304359,6.174272655603559,35.1616782252325,2.745748269152953,13.404195563081249,0.0,3.2498392378299195,14.006992605135416,11.02518886074212,4.882237633643333,1.7331538387818932,0.0,0.3728741345764766,0.0,0.0,0.3602797042054166,0.0,2.13121683410049,3.0,0.0,0.012594430371060002,1.02518886074212,1.0,0.3602797042054166,0.0,0.0,0.012594430371060002,7.10602797335837,7.4106574256896565,7.360279704205417
NOWOSĄDECKI,847.403958312743,67.31377455397352,7.0,15.841260296827606,21.73625712857296,169.26003801905577,85.52501584127324,57.946263465082254,17.578752376190987,5.631253960318309,122.04879673175606,62.10376821746422,4.578752376190986,63.26250792063662,32.578752376190984,14.210006336509295,8.0,24.052501584127324,0.0,36.73625712857296,1.5262507920636619,8.052501584127324,7.052501584127324,2.0,1.0,5.052501584127324,0.0,0.0,0.0,1.0,12.052501584127324,2.0525015841273238,0.0,3.0,6.0,11.526250792063662,7.0,0.0,0.0,0.0,1.0,8.262507920636619,0.0
NOWOTARSKI,643.1452542579395,26.949088929754936,4.268098993614085,2.6702474840352126,9.07239597445634,196.54974162961693,43.423633394632404,55.75338591059719,5.14479194891268,2.1340494968070427,114.1153657828789,30.876692955298594,8.268098993614085,28.206445471263383,18.804296980842256,12.804296980842254,0.268098993614085,13.010742452105637,0.0,13.804296980842254,4.351237420176062,8.0,5.07239597445634,9.268098993614085,1.0,2.1340494968070427,0.0,0.0,0.1340494968070425,0.0,5.402148490421127,1.0,0.0,2.0,3.0,4.0,14.134049496807043,0.0,0.0,2.0,2.4021484904211277,9.134049496807043,0.1340494968070425
TARNOWSKI,789.0774270112871,47.78479177699582,7.0,5.425880422611147,22.679455677192333,245.95709694502577,47.73212372709408,34.172305168029965,14.55981855906411,0.9330309317735184,139.0097649949275,39.29194228615818,4.5598185590641105,49.86606186354704,13.55981855906411,16.492849490837628,10.0,10.373212372709407,1.0,40.67945567719233,5.1866061863547035,10.373212372709407,5.373212372709407,5.0,2.0,2.3732123727094074,0.0,0.0,1.0,0.0,9.373212372709407,4.373212372709407,0.0,2.0,4.0,5.1866061863547035,0.0,1.0,0.0,2.0,5.0,8.866061863547037,2.0
WADOWICKI,827.0176147997303,103.40089884551749,21.149740478862782,21.114291022874433,52.27483775032407,190.91858100350322,50.657905103066994,45.04611646554382,18.572298234564443,1.3625579183327354,87.96805307034803,69.15368859981224,16.501492148608662,51.76552365034588,31.22559774853154,26.549721913658598,0.624615359595219,23.460991508907334,0.525125119267563,22.22559774853154,21.807691994940235,6.0,10.548711676916001,5.775366075200597,0.0,2.8374327990651724,0.0,0.0,0.3123076797976095,0.0,9.03742351646308,4.150750715605378,0.0,0.525125119267563,1.050250238535126,8.150750715605378,3.8876830376002984,0.0,0.0,0.0,6.462048158660392,6.513308633938114,5.56355887247324
ŻYWIECKI,451.21825336488325,47.25398862217849,4.386726238379863,25.966815595949658,6.546904953519451,72.43012182603204,24.380982933267735,49.41416733731808,5.093809907038901,0.19336311918993132,94.14869210491533,18.70708366865904,3.386726238379863,12.740268072709382,17.160178715139587,26.160178715139587,0.38672623837986264,14.90044678784897,1.0,17.160178715139587,6.834077979748283,3.0,6.546904953519451,1.3867262383798626,0.0,0.19336311918993132,0.0,1.0,0.19336311918993132,0.0,4.580089357569794,3.0,0.0,0.0,4.0,2.0,4.193363119189931,0.0,0.0,0.0,4.580089357569794,5.193363119189931,5.193363119189931
DĘBICKI,702.7249839231138,69.46739832800382,17.56939961415473,26.37959974276982,23.923499035386822,169.90929633446993,84.65719819938873,58.708198842464185,4.594899935692455,2.0,132.21239511262655,38.543899292617006,2.7846998070773643,9.784699807077365,17.784699807077363,6.18979987138491,12.784699807077365,4.18979987138491,0.0,28.56939961415473,2.7846998070773643,11.37959974276982,9.594899935692455,1.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,1.0,2.18979987138491,1.0,0.0,0.0,0.0,4.0,18.594899935692453,0.0
BIALSKI (BIAŁA PODLASKA),434.50997970283476,51.924919329971736,29.616612886686283,3.05138440721937,13.628461018002273,153.28461017989196,30.988151868568632,40.46245966487434,14.051384407134758,0.0,22.731229832417938,14.731229832479473,10.679845425267795,19.782614239683458,8.256922036150694,6.154153221681186,0.525692203617377,5.577076610821363,0.0,3.102768814461816,1.999999999984616,2.5256922036019933,8.05138440718091,7.999999999938464,0.0,0.0,0.0,0.0,0.0,0.0,5.9999999999538485,0.999999999992308,0.0,1.999999999984616,2.9999999999769242,8.577076610798287,2.9999999999769242,0.0,0.0,1.999999999984616,3.5256922035943012,2.577076610844439,0.0
