District,Kategoria IR,Kategoria IPR,Kategoria IIR,Kategoria IIPR,Kategoria IIIR,Kategoria IIIPR,Kategoria IVR,Kategoria IVPR,RazemR,RazemPR,Handel jarmarczny - hurtR,Handel jarmarczny - hurtPR,Handel jarmarczny - detalR,Handel jarmarczny - detalPR,Karty rejestracyjneR,Karty rejestracyjnePR
KROTOSZYŃSKI,0.0,0.0,0.0,0.0,5.369384092843905,0.0,3.453167534558683,0.06473821922266905,8.82255162740259,0.06473821922266905,0.0,0.0,0.0,0.0,77.10512416779392,1.0
LESZCZYŃSKI,0.0,0.0,3.058125083702526,0.0,3.019375027900842,1.0,1.0,0.0,7.077500111603368,1.0,0.0,0.0,0.0,0.0,35.096875139504206,8.0
MIĘDZYCHODZKI,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0
MOGILEŃSKI,0.0,0.0,10.0,7.0,5.000000000015593,1.0,0.0,1.0,15.000000000015593,9.0,0.0,0.0,0.0,0.0,124.00000000006237,3.0
NOWOTOMYSKI,1.0,0.0,12.0,2.0,4.0,0.0,1.0,0.0,18.0,2.0,0.0,0.0,0.0,0.0,74.0,0.0
OBORNICKI,0.0,0.0,0.025840590408813438,0.0,0.0,0.0,0.025840590408813438,0.0,0.051681180817626876,0.0,0.0,0.0,0.0,0.0,22.48426435471902,0.0
OSTROWSKI (OSTRÓW WIELKOPOLSKI),0.0,0.0,14.0,0.0,6.170173692182093,0.3403473843641869,8.546832465441316,0.935261780777331,28.71700615762341,1.275609165141518,0.0,0.0,0.0,0.0,76.89761380577302,1.0
POZNAŃ (MIASTO),0.0,0.0,69.0,20.0,13.0,3.0,50.0,23.0,132.0,46.0,0.0,0.0,2.0,0.0,257.0,23.0
RAWICKI,0.0,0.0,0.0,1.995434545804528,3.012139913143165,0.997717272902264,0.0,0.0,3.012139913143165,2.993151818706792,0.0,0.0,0.0,0.0,24.34396453281817,1.995434545804528
SZAMOTULSKI,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
ŚREDZKI,0.0,0.0,1.5760836451268618e-10,4.0,4.0,2.0,0.0,0.0,4.000000000157608,6.0,0.0,0.0,0.0,0.0,65.0000000005674,7.0
ŚREMSKI,0.0,0.0,0.0827004468233696,1.975640345936073,0.02756681560778987,0.0,0.0,0.0,0.11026726243115947,1.975640345936073,0.0,0.0,0.0,0.0,18.906417364431643,0.0
WĄGROWIECKI,0.0,0.0,0.9998488010578261,0.9998488010942863,0.0,0.9998488010578261,0.0,0.0,0.9998488010578261,1.9996976021521125,0.0,0.0,0.0,0.0,4.00382939386023,1.9996976021156523
WOLSZTYŃSKI,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,42.0,4.0
WRZESIŃSKI,0.0,0.0,4.999999999842392,0.0,0.06650314910562952,0.0,0.0,0.0,5.066503148948021,0.0,0.0,0.0,0.0,0.0,18.266012595855127,0.0
ŻNIŃSKI,0.0,0.0,0.0,0.9999999999632098,0.0,0.0,0.0,0.0,0.0,0.9999999999632098,0.0,0.0,0.0,0.0,2.999999999889629,0.0
POZNAŃSKI,0.0,0.0,0.9592506771909786,0.0,0.0,0.0,0.9592506771909786,0.0,1.9185013543819571,0.0,0.0,0.0,0.0,0.0,22.062765575392508,0.0
GNIEZNO (MIASTO),0.0,0.0,0.0027216530735314983,0.0,0.000884602879449482,0.0,0.0008164959220594494,0.0,0.00442275187504043,0.0,0.0,0.0,0.0,0.0,0.011431205431039274,0.0
KALISKI,0.0,0.0,6.918690321986872,1.9833029116702914,2.9627737665188,0.0025688672147529,0.9850223882915137,0.9850223882915137,10.866486476797183,2.970894167176558,0.0,0.0,0.0,0.0,46.29605224970114,5.9101343297490825
KOLSKI,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,87.0,5.0
KONIŃSKI,0.0,0.0,6.0,0.0,4.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TURECKI,0.0,0.0,1.0550907132909038,1.005016886614733,0.03004429600570245,0.0,0.01001476533523415,0.01001476533523415,1.0951497746318404,1.0150316519499671,0.0,0.0,0.0,0.0,0.47069397075600505,0.0600885920114049
DOLIŃSKI,0.0,0.0,38.58994437924764,0.0,0.0,0.0,0.0,0.0,38.58994437924764,0.0,0.0,0.0,0.0,0.0,60.779162397315034,0.0
HORODEŃSKI,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0
KAŁUSKI,0.0,0.0,3.8712612319991737,0.0,0.0,0.0,0.0,0.0,3.8712612319991737,0.0,0.0,0.0,0.9678153079997934,0.0,1.9356306159995869,0.0
KOŁOMYJSKI,0.0,0.0,13.020433295683764,0.0,6.0,0.0,0.0,0.0,19.020433295683766,0.0,0.0,0.0,0.0,0.0,49.23498290036329,0.0
KOSOWSKI (KOSÓW HUCULSKI),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
NADWÓRNIAŃSKI,0.0,0.0,2.0685195481357974,0.0,0.0,0.0,0.0,0.0,2.0685195481357974,0.0,0.0,0.0,0.022238210954890442,0.0,22.809493521546493,0.0
ROHATYŃSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0
STANISŁAWOWSKI,0.0,0.0,26.22460597337286,4.007383097121186,8.053231085621125,3.0,0.0,0.0,34.27783705899399,7.007383097121186,0.0,0.0,0.009946481045316133,0.0,80.29783708347395,7.0
STRYJSKI,0.0,0.0,20.41005562075236,2.126221020994481,0.0,0.0,0.0,0.0,20.41005562075236,2.126221020994481,0.0,0.0,0.0,0.0,86.23060577064082,0.0
ŚNIATYŃSKI,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0
TŁUMACKI,0.0,0.0,9.822563047929586,0.0,2.9467689143788762,0.0,0.0,0.0,12.769331962308463,0.0,0.0,0.0,0.0,0.0,13.751588267101422,0.0
ŻYDACZOWSKI,0.0,0.0,0.0,1.873778979005519,0.0,0.0,0.0,0.0,0.0,1.873778979005519,0.0,0.0,0.0,0.0,14.990231832044152,0.0
BIELSKI (BIELSKO),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BIELSKO (MIASTO),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIESZYŃSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TARNOGÓRSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KATOWICE (MIASTO),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KATOWICKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUBLINIECKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSZCZYŃSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RYBNICKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ŚWIĘTOCHŁOWICKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHORZÓW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BORSZCZOWSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9594402386017946,0.0
BRODZKI,0.0,0.0,10.0,0.0,6.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,49.10083652995586,0.0
BRZEŻAŃSKI,0.0,0.0,0.9540532918483191,0.018568163205219618,0.9354851286430995,0.0,0.0,0.0,1.8895384204914187,0.018568163205219618,0.0,0.0,0.9354851286430995,0.0,8.493638810608774,0.0
BUCZACKI,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
CZORTKOWSKI,0.0,0.0,4.0220820759171465,0.0,1.0132492455502877,0.0,0.0,0.0,5.035331321467434,0.0,0.0,0.0,2.0,0.0,17.893927860562382,0.030914906284004944
KAMIONECKI,0.0,0.0,0.047194616706770165,0.00786576945006535,0.015731538906508764,0.0,0.0,0.0,0.06292615561327893,0.00786576945006535,0.0,0.0,0.0,0.0,6.0567433326804725,0.0
PODHAJECKI,0.0,0.0,0.9740487396735947,0.9740487396735947,0.0,0.0,0.0,0.0,0.9740487396735947,0.9740487396735947,0.0,0.0,0.0,0.0,3.896194958694379,0.0
PRZEMYŚLAŃSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
RADZIECHOWSKI,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0
SKAŁACKI,0.0,0.0,4.859120608992229,0.0,0.0,0.0,0.0,0.0,4.859120608992229,0.0,0.0,0.0,0.0,0.0,23.3237789231627,0.0
TARNOPOLSKI,0.0,0.0,28.61600723605294,0.0,1.0490490908291776,0.0,11.814410633667325,0.0,41.479466960549445,0.0,0.0,0.0,10.894391285551949,0.0,54.730015913187344,0.0
TREMBOWELSKI,0.0,0.0,5.719345345323507,0.0,3.1542569299063556,0.0,0.18558936633267398,0.0,9.059191641562537,0.0,0.0,0.0,0.17012358580495116,0.0,184.4281568702961,6.969085093715995
ZALESZCZYCKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9548358794033813,0.0
ZBARASKI,0.0,0.0,4.0,0.0,2.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,37.0,0.0
ZBOROWSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8991634700441402,0.0
ZŁOCZOWSKI,0.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,11.076974748053553,0.0
KOPYCZYNIECKI,0.0,0.0,2.8479596050710794,0.0,2.8479596050710794,0.0,0.0,0.0,5.695919210142159,0.0,0.0,0.0,0.0,0.0,13.29047815699837,0.0
BŁOŃSKI,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0
CIECHANOWSKI,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
GOSTYNIŃSKI,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,33.0,2.0
GRÓJECKI,0.0,0.0,1.0004060909528874,2.001624363811549,0.0,0.0,0.0,0.0,1.0004060909528874,2.001624363811549,0.0,0.0,0.0,0.0,5.0,0.0
KUTNOWSKI,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0
ŁOWICKI,0.0,0.0,2.999999999999148,3.9999999999988636,0.9999999999997159,0.0,0.0,0.0,3.9999999999988636,3.9999999999988636,0.0,0.0,0.0,0.0,40.999999999988354,0.0
MAKOWSKI (MAKÓW MAZOWIECKI),0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
MIŃSKI,0.0,0.0,3.000000000031956,2.0,0.0,0.0,0.0,0.0,3.000000000031956,2.0,0.0,0.0,0.0,0.0,3.0,1.0
MŁAWSKI,0.0,0.0,12.0,1.0,0.0,0.0,1.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,46.0,4.0
PŁOCKI,0.0,0.0,16.0,4.0,6.0,0.0,0.0,0.0,22.0,4.0,0.0,0.0,0.0,0.0,62.0,2.0
PŁOŃSKI,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0
PRZASNYCKI,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0
PUŁTUSKI,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
RADZYMIŃSKI,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
RAWSKI (RAWA MAZOWIECKA),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SIERPECKI,0.0,0.0,3.071835709122343,0.0,1.3002864887520206e-11,0.0,0.0,0.0,3.071835709135346,0.0,0.0,0.0,0.0,0.0,18.8021654185285,0.0
SKIERNIEWICKI,0.0,0.0,2.000000000000852,1.1360454514203192e-12,2.840113628550798e-13,0.0,2.0,0.0,4.000000000001136,1.1360454514203192e-12,0.0,0.0,0.0,0.0,23.000000000011646,3.0
SOCHACZEWSKI,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0
WARSZAWSKI,0.0,0.0,38.0,0.0,1.0,0.0,6.0,1.0,45.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0
DZIAŁDOWSKI,0.0,0.0,3.0,1.0,1.0,0.0,5.0,1.0,9.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0
DUBIEŃSKI,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,23.0,1.0
HOROCHOWSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0
KOWELSKI,0.0,0.0,2.0,3.0,1.0,0.0,1.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,64.0,3.0
KRZEMIENIECKI,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0
LUBOMELSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0
ŁUCKI,0.0,0.0,10.0,2.0,2.0,0.0,0.0,0.0,12.0,2.0,0.0,0.0,0.0,0.0,98.0,11.0
RÓWIEŃSKI,0.0,0.0,6.0,2.0,16.0,2.0,0.0,0.0,22.0,4.0,0.0,0.0,0.0,0.0,170.0,22.0
WŁODZIMIERSKI,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0
KOSTOPOLSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZDOŁBUNOWSKI,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,30.0,2.0
SARNEŃSKI,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0
BRASŁAWSKI,0.0,0.0,31.630582057834996,3.079644816751451,0.9943100909502369,1.9886201819004738,0.0,0.0,32.62489214878523,5.068264998651925,0.0,0.0,0.0,0.0,84.30489634386916,7.31377592508289
OSZMIAŃSKI,0.0,0.0,8.101847529891938,2.7006158432973124,0.0,0.0,0.0,0.0,8.101847529891938,2.7006158432973124,0.0,0.0,0.0,0.0,18.910585498725368,6.3014369676937285
ŚWIĘCIAŃSKI,0.0,0.0,5.895082211852002,10.222510371419913,0.005689909049763089,0.011379818099526179,0.0,0.0,5.900772120901765,10.233890189519439,0.0,0.0,0.0,0.0,45.54270890803764,16.80753611009287
WILNO (MIASTO),0.0,0.0,44.0,9.0,14.0,7.0,0.0,8.0,58.0,24.0,0.0,0.0,0.0,0.0,362.0,18.0
DZIŚNIEŃSKI,0.0,0.0,37.80768276398305,2.914665274198786,0.24177948104244112,0.0,0.0,0.0,38.04946224502549,2.914665274198786,0.0,0.0,0.0,0.0,82.36568591453653,4.663464438718058
WILEJSKI,0.0,0.0,20.203278848160974,6.5208836107188874,0.737635936525912,0.0,0.0,0.0,20.940914784686882,6.5208836107188874,0.0,0.0,0.0,0.0,41.888702819484394,7.4212400771688305
WILEŃSKO-TROCKI,0.0,0.0,0.1907340989365875,0.14292091349904765,0.0,0.0,0.0,0.0,0.1907340989365875,0.14292091349904765,0.0,0.0,0.0,0.0,5.11996569349006,1.4067277003339353
POSTAWSKI,0.0,0.0,22.39019886562656,1.3014184375654403,0.6982751995812173,0.0,0.0,0.0,23.088474065207777,1.3014184375654403,0.0,0.0,0.0,0.0,19.728928500842724,2.138044576000366
MOŁODECZAŃSKI,0.0,0.0,9.575740458077808,2.203543605605864,0.8273568803968762,0.0,0.0,0.0,10.403097338474684,2.203543605605864,0.0,0.0,0.0,0.0,25.602618187745556,2.59528928141342
