District,Pszenica,Żyto,Jęczmień,Owies,Ziemniaki
LUBLIN (MIASTO),3070.5135542353055,5994.183255876868,2962.666552330375,4641.797481989315,35534.80562766081
BÓBRECKI,55898.0,54860.0,48080.0,94250.0,836000.0
BRZOZOWSKI,19734.0,52124.0,42444.0,73730.0,850500.0
DOBROMILSKI,52850.68330511562,92149.12924476145,22556.37495329196,126164.40796215198,495848.4930402433
DROHOBYCKI,44171.2262387033,56026.847321217516,42056.011822828805,137819.7369487519,625619.3493135602
GRÓDECKI,39086.00003260313,45100.00009658404,54812.00004140778,84150.00010719958,591600.000428307
JAROSŁAWSKI,72028.0,929101.0,66754.0,172720.0,930900.0
JAWOROWSKI,30790.37827101809,91209.14440823803,39103.98775340786,101234.48323458398,404488.2381288477
KOLBUSZOWSKI,20890.0,140180.0,34760.0,91320.0,509800.0
KROŚNIEŃSKI,68297.71045399136,105084.18362236842,69407.62047704667,133494.49694354954,1001779.1899021586
LESKI,27633.0,40598.0,17512.0,258790.0,394600.0
LWOWSKI,90836.0,95250.0,98923.0,173460.0,1160800.0
LWÓW (MIASTO),0.0,0.0,0.0,0.0,0.0
ŁAŃCUCKI,61356.0,107544.0,45795.0,111360.0,539000.0
MOŚCISKI,45714.0,56660.0,30050.0,82620.0,581000.0
NIŻAŃSKI,32960.0,75600.0,42651.0,79580.0,444900.0
PRZEMYSKI,123860.0,129780.0,41920.0,125940.0,817800.0
PRZEWORSKI,41580.0,82940.0,44060.0,52490.0,316100.0
RAWSKI (RAWA RUSKA),98025.0,84860.0,84048.0,115940.0,632000.0
RUDECKI,35428.0,37170.0,51300.0,88680.0,525600.0
RZESZOWSKI,125779.28954600864,235205.81637763156,123599.37952295333,245775.50305645046,1121820.8100978415
SAMBORSKI,105904.09045618109,161325.02343402104,98746.61322387923,170385.85508909612,900132.1576461967
SANOCKI,45440.0,67300.0,55715.0,211250.0,840800.0
SOKALSKI,121179.27491936903,54111.000934193435,49249.543204498754,47642.28575100786,1029240.0507725022
TARNOBRZESKI,26815.0,76004.0,44608.0,39680.0,504700.0
ŻÓŁKIEWSKI,54258.999999653926,66079.99999957853,37679.999999759675,69079.9999995594,842799.9999946245
LUBACZOWSKI,59061.62169637878,97460.85549517792,50614.01220518435,117095.51665821644,700311.7614428453
TURCZAŃSKI,8075.0,11180.0,9980.0,149480.0,172500.0
BRZEZIŃSKI,31800.0,260600.0,37962.0,142860.0,1148400.0
ŁASKI,54558.0,293896.0,75620.0,205580.0,1978600.0
ŁĘCZYCKI,113930.0,359096.0,49100.0,209530.0,1390800.0
ŁÓDZKI,31696.0,202000.0,34320.0,121860.0,1003100.0
ŁÓDŹ (MIASTO),0.0,0.0,0.0,0.0,0.0
PIOTRKOWSKI,58968.00000585242,451520.00003305095,116104.00000694812,243090.00001275292,2165200.000168694
RADOMSZCZAŃSKI,77169.99999414758,435809.99996694905,91617.99999305187,168159.99998724708,2224399.999831306
SIERADZKI,83356.16998906413,456022.7521352708,58975.63094898208,247311.58980956086,2552689.610413696
WIELUŃSKI,23110.0,456740.0,77570.0,307180.0,1785000.0
POŁUDNIOWO-WARSZAWSKI,0.0,0.0,0.0,0.0,0.0
PÓŁNOCNO-WARSZAWSKI,0.0,0.0,0.0,0.0,0.0
PRASKO-WARSZAWSKI,0.0,0.0,0.0,0.0,0.0
ŚRÓDMIEJSKO-WARSZAWSKI,0.0,0.0,0.0,0.0,0.0
BARANOWICKI,10432.0,75145.0,42010.0,38030.0,337800.0
LIDZKI,4839.968252650955,395727.3961328281,64417.079493762714,160423.11461103166,1008053.534062699
NIEŚWIESKI,6570.0,136580.0,24770.0,53380.0,723900.0
NOWOGRÓDZKI,17616.799737050893,197651.3774150229,44620.19273909169,80618.12563479916,794578.4016313772
SŁONIMSKI,12524.0,212100.0,39700.0,64400.0,669200.0
STOŁPECKI,8605.200262949107,190726.62258497713,36217.80726090831,82471.87436520086,788421.5983686228
WOŁOŻYŃSKI,7422.0,463870.0,137480.0,225600.0,1312800.0
SZCZUCZYŃSKI (WOJ. NOWOGRÓDZKIE),2812.4023132086513,212101.34443728905,34442.462670212524,85138.22684058028,542253.4503055062
BRZESKI (BRZEŚĆ N.BUG.),19619.99995352073,417910.9990073548,34259.99991881669,155229.99963149408,1127099.9973278483
DROHICKI,5368.787889057741,108407.602888457,9759.618132896785,52580.19216997256,302368.53724618873
KOBRYŃSKI,5879.000046716826,175602.0009950803,11800.000081575865,50030.000369615336,628800.0026837174
KOSZYRSKI,4970.0,30785.0,8350.0,20800.0,177700.0
ŁUNINIECKI,3177.753202346842,176507.07494582,21548.2682972149,51713.228255303075,438427.55987886875
PIŃSKI,3273.4589085954167,183879.322165723,23832.11356988831,63416.57957472437,624403.9028749425
PRUŻAŃSKI,7400.0,175237.0,18300.0,45610.0,404600.0
STOLIŃSKI,2974.0,77790.0,10550.0,24340.0,99500.0
IWACEWICKI,5716.0,217049.0,32290.0,70840.0,869900.0
BRODNICKI,20317.605713514415,277116.6951558875,53402.305409573564,89568.92499602804,1270932.9238403544
CHEŁMIŃSKI,67529.75445562406,170755.847689364,84929.31792005704,65908.91374090165,599803.1371280262
CHOJNICKI,13209.637046935552,263149.2582722584,19743.170096658938,72767.52439003238,995913.3800375522
GRUDZIĄDZ (MIASTO),0.0,0.0,0.0,0.0,0.0
GRUDZIĄDZKI,53270.88481848456,161506.55777657637,73534.40118331673,74988.86256301904,741379.5318441769
KARTUSKI,8747.495633123577,159440.32123245436,13990.711653827455,117568.92330699744,1103021.6430050055
KOŚCIERSKI,10400.338644854004,267014.97014628,14874.979725960768,84929.69181702401,1251026.7059120464
LUBAWSKI,15990.0,918601.0,69740.0,77340.0,1187900.0
SĘPOLEŃSKI,3703.0,164900.0,33486.0,64600.0,596600.0
STAROGARDZKI,33750.32662564801,218920.7552629659,44067.757143158495,76884.61877031367,1008119.8762990366
ŚWIECKI,32698.6959798723,303414.9322947017,61702.14249534801,70610.1403038407,1547337.5851547332
TCZEWSKI,54246.72719110496,124068.83122588017,63782.04965391452,98762.61049204794,535874.6463424757
TORUŃ (MIASTO),1022.1312463334946,4413.456032160577,1891.4811566402473,1098.3584681462485,19063.956224465484
TORUŃSKI,50319.11429804244,212752.69627847543,91619.2009233027,53822.7277909521,913832.9066475083
TUCHOLSKI,8930.778878461595,455571.93156545947,29187.189231131826,43566.490919743854,681706.1632491508
WĄBRZESKI,36106.50946800102,194108.7470675361,59385.293407109704,53772.21244095292,715187.5443154686
MORSKI,11100.878239539506,151222.05698768524,18909.281137547856,94429.55419003438,1106105.5327223968
GDYNIA (MIASTO),346.1217604604928,7399.94301231476,721.7188624521435,3910.445809965614,58794.46727760318
BYDGOSKI,36601.177519434306,289504.848702891,64592.077212929646,71399.13456081034,938694.2078406411
BYDGOSZCZ (MIASTO),15.822480565697253,125.15129710907216,27.922787070359572,30.865439189659305,405.79215935893956
INOWROCŁAWSKI,116778.0,357690.0,160724.0,82240.0,907500.0
INOWROCŁAW (MIASTO),0.0,0.0,0.0,0.0,0.0
SZUBIŃSKI,31485.0,252722.0,65557.0,63960.0,1039200.0
WYRZYSKI,37666.0,289852.0,110750.0,80070.0,1329800.0
LIPNOWSKI,121669.99999920897,344076.999997763,128159.99999916677,171489.99999888506,913199.9999940628
NIESZAWSKI,129310.0,470000.0,124280.0,103530.0,1129400.0
RYPIŃSKI,61346.62013703473,290903.9140010791,106706.95723626592,151069.38667986167,1268133.1445624752
WŁOCŁAWSKI,117400.0,394180.0,133190.0,168920.0,1249200.0
CHODZIESKI,8480.0,240830.0,42685.0,57490.0,979800.0
CZARNKOWSKI,5240.000000000001,114435.00000000001,13752.000000000002,21900.000000000004,960000.0
GNIEŹNIEŃSKI,41463.72653451566,440332.016717123,123231.20394453601,128854.96109790192,2395082.1350430697
GOSTYŃSKI,94163.0341779787,209586.42334107697,82576.16262821684,153205.04247508055,1297793.4819988064
JAROCIŃSKI,77726.9676976412,409962.6064080396,85159.42502994831,198324.42743098398,1643315.5876501189
KĘPIŃSKI,26329.0,348744.0,38343.0,222020.0,1555300.0
KOŚCIAŃSKI,60103.67966894728,396109.33019446395,127554.06573166899,138032.8391556754,1571263.7116373186
KROTOSZYŃSKI,123396.9525772782,236399.9353750449,80549.59068370446,222008.0463784184,1016958.4641309419
LESZCZYŃSKI,36342.57601893875,283682.1806884236,48647.811145956905,136653.00191957792,818339.6468017179
MIĘDZYCHODZKI,7320.0,151200.0,19580.0,424401.0,564300.0
MOGILEŃSKI,96151.00000035034,470151.0000030481,201091.00000081485,143450.00000081473,1390300.0000115419
NOWOTOMYSKI,37230.0,392730.0,60230.0,103560.0,1851700.0
OBORNICKI,27936.777367683873,356056.77891528024,68925.56830512983,119644.19956965408,1446803.7244464967
OSTROWSKI (OSTRÓW WIELKOPOLSKI),41662.54053468544,307084.70065550145,39481.883384764114,154783.62341692334,1268697.130048024
POZNAŃ (MIASTO),0.0,0.0,0.0,0.0,0.0
RAWICKI,52150.06197955699,164479.3418026828,51068.67459538973,98272.66583150259,511984.2782228445
SZAMOTULSKI,49855.0,328090.0,101060.0,123720.0,1241900.0
ŚREDZKI,50650.00000093128,327340.0000079006,102837.00000203321,89700.00000198398,1051100.0000290535
ŚREMSKI,36980.18734497347,299443.4815347668,75107.38680035065,94860.35339183785,945547.6995102284
WĄGROWIECKI,39629.44188522293,437663.4632106445,112651.29424728372,98648.68368994462,1215598.796518505
WOLSZTYŃSKI,12967.0,221840.0,28341.0,50370.0,865300.0
WRZESIŃSKI,31038.192753174008,263640.0355792679,67977.32156392878,66414.78953878517,970925.6309389335
ŻNIŃSKI,43859.99999838638,241702.9999911077,78197.99999712307,87599.99999677717,764699.9999718665
POZNAŃSKI,41266.9641327559,456055.59020622977,116280.36708909042,116932.65754958028,1923585.3829710693
GNIEZNO (MIASTO),6.897326979643367,81.11536939842026,23.244850060141648,24.708554558042476,504.3300694636854
KALISKI,92236.13946792645,280670.78609794826,91310.25156043592,217814.24144642183,1497197.4881441803
KOLSKI,87980.0,452162.0,77900.0,197820.0,1465100.0
KONIŃSKI,86417.0,613491.0,121212.0,285860.0,2989100.0
TURECKI,84689.69054300943,298817.461766781,57768.11749058202,205024.16874401728,1587612.9014421233
DOLIŃSKI,13477.538074452239,49462.66120810066,12792.566561720592,48324.25784891286,497038.4836047096
HORODEŃSKI,162882.0,108040.0,88400.0,88110.0,1496800.0
KAŁUSKI,28645.397486177884,47539.087928949855,49434.070302013446,81199.70434118267,858161.8336034168
KOŁOMYJSKI,47547.40401449783,72392.94349273115,48520.96875784595,111727.47321319133,925723.3159201331
KOSOWSKI (KOSÓW HUCULSKI),6186.0,6445.0,5200.0,13590.0,245000.0
NADWÓRNIAŃSKI,10527.618887851868,45321.09021888065,13612.724184547924,86029.55109888388,776896.6494544619
ROHATYŃSKI,106240.0,71510.0,78980.0,97020.0,1633000.0
STANISŁAWOWSKI,42530.574886197624,42057.34362927205,39202.99868557439,92464.37451872589,1285456.2114643354
STRYJSKI,27562.07401254018,53227.8419788874,26335.49689737341,158707.7929724797,928899.648039049
ŚNIATYŃSKI,73566.0,41620.0,78356.0,75030.0,837300.0
TŁUMACKI,42337.211249186104,38614.45985402079,59112.18442244025,123233.87599932459,1140890.6980170214
ŻYDACZOWSKI,49087.38791300758,70596.49681301194,25801.936540905997,100977.94917860742,557261.8683562414
BIELSKI (BIELSKO),14450.0,63250.0,24080.0,141360.0,234600.0
BIELSKO (MIASTO),0.0,0.0,0.0,0.0,0.0
CIESZYŃSKI,11850.0,25310.0,8330.0,14000.0,58000.0
TARNOGÓRSKI,2760.0,43510.0,3200.0,27000.0,209000.0
KATOWICE (MIASTO),0.0,0.0,0.0,0.0,0.0
KATOWICKI,4466.890167094809,41353.170423567135,2971.367467979366,37545.49091989821,262995.5378115512
LUBLINIECKI,2230.0,16560.0,2580.0,13600.0,105600.0
PSZCZYŃSKI,16936.0,215180.0,29800.0,262360.0,1320000.0
RYBNICKI,31298.0,185400.0,24007.0,182000.0,1320200.0
ŚWIĘTOCHŁOWICKI,2385.6636534188447,22172.065872794734,1324.2867627141343,20691.98066740835,154240.45824552857
CHORZÓW,137.44617948634686,2704.7637036381316,84.34576930649982,2792.5284126934393,23464.003942920262
BORSZCZOWSKI,125511.83347926119,117055.72623749632,150653.26478626297,84314.45239776513,876191.606642038
BRODZKI,90800.24903522481,52013.38660394386,71284.75675734092,113906.24878317773,772041.5745828808
BRZEŻAŃSKI,89439.07694242081,88889.80177441877,97128.6033726822,117581.30581835262,1167481.6629866026
BUCZACKI,185994.0,118880.0,136920.0,157480.0,1070500.0
CZORTKOWSKI,111635.85632927666,113563.04895642193,68634.7002234173,58306.726026473516,989360.6797851778
KAMIONECKI,56131.730961107554,41495.30747972339,42838.804434691105,41029.41089529185,427115.2687205519
PODHAJECKI,52271.35156584379,57907.19757359521,83768.19161192914,82453.22581336979,927294.4001692622
PRZEMYŚLAŃSKI,84081.0,52830.0,61470.0,92040.0,620300.0
RADZIECHOWSKI,69413.0,98000.0,44970.0,38710.0,672400.0
SKAŁACKI,107217.46806153533,76074.39225438234,97678.04248196179,75160.87757989179,1185042.3341210247
TARNOPOLSKI,46553.87604593995,113801.50050717755,112701.35683768871,134365.456266236,1570667.6640413718
TREMBOWELSKI,55107.725044954226,64452.119247118055,98058.75330130068,79702.14367238051,1115237.7664492524
ZALESZCZYCKI,101667.10441601106,92600.57560733818,85856.39182339651,70931.2198841517,976049.5545861083
ZBARASKI,76961.0,70220.0,74880.0,117160.0,1205900.0
ZBOROWSKI,35073.75096477518,71256.61339605614,58475.243242659075,110673.75121682227,1059258.4254171192
ZŁOCZOWSKI,52438.994119869494,38933.69158650463,60311.65236105046,69788.30335414088,953444.6805123213
KOPYCZYNIECKI,88909.50159084567,81356.71271819716,121085.74920893872,53579.61337007057,1220445.6227597932
BŁOŃSKI,65499.0,182278.0,53100.0,60830.0,585000.0
CIECHANOWSKI,64900.0,175780.0,61260.0,54720.0,809100.0
GOSTYNIŃSKI,62177.0,203832.0,27500.0,92720.0,568800.0
GRÓJECKI,94522.8771338309,344664.41651355365,50774.62331464317,219043.14712260367,1730148.4258318741
KUTNOWSKI,121585.0,156280.0,90820.0,114490.0,586400.0
ŁOWICKI,45897.99999998696,197469.9999999439,39439.999999988795,87719.99999997507,500499.9999998578
MAKOWSKI (MAKÓW MAZOWIECKI),22742.0,216940.0,21960.0,103660.0,838300.0
MIŃSKI,9350.000001241118,202780.00000715227,29610.000001454013,138090.00000390635,1241800.0000254277
MŁAWSKI,26534.0,275920.0,52120.0,109210.0,1461400.0
PŁOCKI,79915.0,356430.0,72570.0,149730.0,775200.0
PŁOŃSKI,62136.0,330722.0,70500.0,129000.0,1077000.0
PRZASNYCKI,82784.0,289090.0,41760.0,113220.0,668800.0
PUŁTUSKI,60303.0,170250.0,30590.0,52200.0,856800.0
RADZYMIŃSKI,6300.0,253700.0,17510.0,113520.0,666800.0
RAWSKI (RAWA MAZOWIECKA),35640.0,316535.0,56610.0,133740.0,2011800.0
SIERPECKI,45716.379863756294,288822.0860011579,44953.04276456729,85470.61332125326,726066.8554434619
SKIERNIEWICKI,22518.000000013035,126060.00000005608,30600.0000000112,99990.00000002491,730400.0000001421
SOCHACZEWSKI,64240.0,185531.0,33480.0,121800.0,482800.0
WARSZAWSKI,29860.0,181764.0,87156.0,162800.0,1459400.0
DZIAŁDOWSKI,1895.0,91329.0,13519.0,23060.0,489000.0
DUBIEŃSKI,162799.0,442840.0,147580.0,248470.0,1126400.0
HOROCHOWSKI,132990.0,284550.0,79810.0,179220.0,967800.0
KOWELSKI,53781.0,365070.0,29610.0,99850.0,849000.0
KRZEMIENIECKI,167575.0,438390.0,111520.0,327250.0,781000.0
LUBOMELSKI,17996.0,98240.0,28170.0,59730.0,508700.0
ŁUCKI,87720.0,490780.0,69080.0,129920.0,905500.0
RÓWIEŃSKI,102032.0,418376.0,91540.0,182520.0,88200.0
WŁODZIMIERSKI,87514.0,231270.0,67080.0,130980.0,866300.0
KOSTOPOLSKI,17160.0,90169.0,14500.0,35250.0,294500.0
ZDOŁBUNOWSKI,111538.0,219846.0,68870.0,164340.0,498700.0
SARNEŃSKI,5644.0,89444.0,29200.0,62860.0,468700.0
BRASŁAWSKI,3287.0,85934.0,58650.0,65150.0,443600.0
OSZMIAŃSKI,6651.8435301875115,401009.72550314065,69045.6412824891,100702.4817558945,1465087.0835559468
ŚWIĘCIAŃSKI,10593.0,340750.0,109660.0,192680.0,2203000.0
WILNO (MIASTO),0.0,0.0,0.0,0.0,0.0
DZIŚNIEŃSKI,9248.0,153740.0,67400.0,77880.0,855100.0
WILEJSKI,22933.0,394644.0,69260.0,160220.0,1506800.0
WILEŃSKO-TROCKI,17336.439149686325,407755.1494753817,84936.43041862232,236330.0332957894,2464780.069018698
POSTAWSKI,8321.0,200210.0,73150.0,68810.0,1131000.0
MOŁODECZAŃSKI,0.0,0.0,0.0,0.0,0.0
