District,Kategoria IR,Kategoria IPR,Kategoria IIR,Kategoria IIPR,Kategoria IIIR,Kategoria IIIPR,Kategoria IVR,Kategoria IVPR,Kategoria VaR,Kategoria VaPR,Kategoria VbR,Kategoria VbPR
SAMBORSKI,0.0,0.0,71.05628051679166,0.9549727040378222,902.7383691502371,19.19652918525465,789.8251960232226,59.49953296383959,46.647878051189345,10.24571827247641,7.655903553080068,0.695991232098188
SANOCKI,2.0,0.0,94.0,7.0,639.0,22.0,628.0,38.0,0.0,0.0,17.0,1.0
SOKALSKI,0.9921342305499347,0.0,37.70110076089752,0.0,354.19192030632667,2.976402691649804,851.251169811844,39.685369221997384,0.9921342305499347,0.0,1.9842684610998693,0.0
TARNOBRZESKI,0.0,0.0,32.0,0.0,364.0,9.0,588.0,28.0,0.0,0.0,0.0,0.0
ŻÓŁKIEWSKI,2.9999999999808655,0.0,45.99999999970661,0.9999999999936219,616.9999999960647,6.999999999955353,434.99999999722553,28.999999999815035,0.0,0.0,2.9999999999808655,0.0
LUBACZOWSKI,0.0,0.0,53.33024359184979,1.9998767313341215,437.1123925693004,7.999506925336486,464.58001181368354,29.43177587928901,0.0,0.0,14.79956162692823,0.3335102114955756
TURCZAŃSKI,1.0,0.0,38.0,0.0,407.0,8.0,196.0,29.0,0.0,1.0,28.0,0.0
BRZEZIŃSKI,7.0,0.0,140.0,9.0,1655.0,94.0,706.0,194.0,2.0,4.0,5.0,0.0
ŁASKI,2.0,0.0,133.0,1.0,1235.0,69.0,861.0,157.0,1.0,2.0,4.0,1.0
ŁĘCZYCKI,4.0,0.0,217.0,3.0,967.0,58.0,633.0,173.0,39.0,4.0,135.0,9.0
ŁÓDZKI,1.0,0.0,90.0,6.0,786.0,28.0,512.0,152.0,26.0,1.0,240.0,49.0
ŁÓDŹ (MIASTO),152.0,0.0,3027.0,70.0,7419.0,461.0,4378.0,1210.0,115.0,46.0,2539.0,885.0
PIOTRKOWSKI,8.000000000530866,0.0,153.00000000872137,12.00000000075838,1403.0000000933564,116.00000000523282,906.000000019187,171.00000001107233,63.00000000477779,16.000000000075836,111.00000000204763,24.000000001365084
RADOMSZCZAŃSKI,6.999999999469134,0.0,114.99999999127863,9.99999999924162,1230.9999999066433,68.99999999476718,252.999999980813,145.99999998892764,62.999999995222204,0.999999999924162,26.999999997952372,17.999999998634916
SIERADZKI,5.141003901497055,0.0,93.40209860881028,2.128859117648305,859.1759281191547,42.65291054681928,1501.8471931404524,298.2479028421311,26.964842027862865,7.115375311384512,218.6707728477504,27.36737106604787
WIELUŃSKI,0.0,0.0,102.0,4.0,1242.0,67.0,1591.0,310.0,0.0,0.0,103.0,0.0
POŁUDNIOWO-WARSZAWSKI,311.0438482834064,10.447730028713268,1799.6961240889225,48.35806470432998,4387.449598915075,182.6860222163577,2583.8728893869156,318.20800601738125,195.82031139531153,65.07443275027121,149.25328612447524,37.31332153111881
PÓŁNOCNO-WARSZAWSKI,300.31479587320746,10.087349189599099,1737.6179504026563,46.690016249001545,4236.110239677931,176.3845058295614,2494.74555957628,307.231835317504,189.0657448107717,62.829774952360104,144.1049884228443,36.02624710571107
PRASKO-WARSZAWSKI,345.74406240420336,11.61328424582257,2000.471163373265,53.75291565209304,4876.915767002861,203.06657024124036,2872.131098052576,353.70745731562454,217.66612757884587,72.33417044540914,165.90406065460814,41.476015163652036
ŚRÓDMIEJSKO-WARSZAWSKI,84.89729343918272,2.8516365358650626,491.2147621351561,13.199003394575433,1197.524394404134,49.862901712840525,705.2504529842281,86.85270134949019,53.44781621507089,17.761621851959532,40.73766479807232,10.18441619951808
BARANOWICKI,6.163448216092374,0.0,123.15814725914379,8.157639532866032,870.3104673457224,88.56362064618882,346.232845810662,114.90022768792723,16.12936766074686,8.328439520209825,1.1653770761237188,0.9996142279937311
BRASŁAWSKI,3.079644816751451,0.0,98.15873184282903,4.908088798022173,764.5616955037647,55.01349563875143,303.00183116665005,70.95570998112694,24.603905646839877,8.468262216662877,4.811374254121433,0.0
LIDZKI,1.6930671350745108,0.0,92.15136713432723,6.694882516716374,487.1528530607199,36.856247630198574,315.2372829590631,73.28858085076126,3.364638152487447,0.0,13.372568139303489,0.5571903391376454
NIEŚWIESKI,3.1970188748958988,0.0,83.92174546601734,0.0,580.2589257936056,35.96646234257886,238.97716089846844,34.36795290513091,0.0,0.0,0.0,0.7992547187239747
NOWOGRÓDZKI,4.695021738245985,0.0,69.77096690187815,2.953816433118276,524.363757020162,30.82477554030399,361.34495362483,74.80397671799125,11.422245957238546,0.8556504332180451,0.1951286301531801,0.0003117936672580147
SŁONIMSKI,0.6814169919815308,0.0,103.57538278119269,4.7699189438707155,557.3990994408922,55.87619334248553,108.34530172506341,44.97352147078104,25.21242870331664,1.3628339839630617,0.6814169919815308,0.0
STOŁPECKI,2.5280250212331876,0.0,82.26174074116372,2.682880563335888,614.7586479044777,41.07058826035636,506.9860054973632,96.5891128764614,24.824707752128553,10.149008188360643,0.7808413114147683,0.2008192596150362
WOŁOŻYŃSKI,0.385761532669805,0.0,23.531453491760324,0.7715230653051698,140.41719788581642,6.943707587750833,115.34269826337689,27.38906881832492,0.7715230653180849,0.0,0.0,0.0
SZCZUCZYŃSKI (WOJ. NOWOGRÓDZKIE),1.2045760333280788,0.021277211038596797,61.25153723897409,4.534607986131024,323.34246918716565,24.67083258389841,204.12432847500267,47.453099185212196,2.366597644578964,0.14894047727017756,9.047938761223453,0.7963358159366557
BRZESKI (BRZEŚĆ N.BUG.),3.9999999905141324,0.9999999976189181,93.99999977667544,10.999999973831175,509.9999987897161,64.99999984549477,536.9999987235946,94.99999977443017,3.945016561334264e-10,0.99999999766507,2.4558057295991884e-10,8.639403795162048e-11
DROHICKI,2.9937478935266215,0.0,39.91663858035495,1.9958319290177475,349.2705875781058,23.949983148212972,125.73741152811809,22.952067183704095,0.9979159645088738,0.0,0.0,0.0
KOBRYŃSKI,3.8105070521074893,0.2026267645239446,59.04691578540694,4.228894405771198,453.33964920857807,37.17073964615009,234.81057229785011,42.24954258386452,0.9999999980039037,0.2026267645239446,0.0,0.0
KOSZYRSKI,3.189492951428549,0.7973732378571372,74.95308435857089,8.771105616428509,406.66035130714,51.82926046071392,428.18942872928267,75.75045759642803,0.0,0.7973732378571372,0.0,0.0
ŁUNINIECKI,2.0668442601033807,0.0,81.74909147270513,9.14482923022399,781.232984702733,41.69072402106827,361.05521844627174,73.44829230223992,3.0,1.01114071001723,3.0668442601033807,0.0
PIŃSKI,5.939407846369997,0.0,155.3342699469399,12.85933884075826,731.496427719161,61.35929283071876,360.2073700256101,128.59964051405598,0.0020840354911262644,0.9888592899827698,5.933155739896619,0.0
PRUŻAŃSKI,1.0000000059882888,0.0,47.00000007984385,5.000000003992192,412.0000006986337,31.00000004790631,97.00000025150813,17.000000045910213,1.9960962259569923e-09,0.0,1.0,0.0
STOLIŃSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IWACEWICKI,1.0,0.0,47.0,5.0,412.0,31.0,97.0,17.0,0.0,0.0,1.0,0.0
BRODNICKI,9.146858200869142,0.0,268.26594990375,11.0,404.76302113471684,37.86020387767579,91.32172380782227,27.48952733623047,3.048952733623047,0.0,9.12591287333008,1.0
CHEŁMIŃSKI,4.819706166180657,0.0,179.29306938192045,4.819706166180657,294.0020761370201,22.170648364431024,54.94465029445949,24.098530830903286,0.0,0.0,5.783647399416789,1.927882466472263
CHOJNICKI,18.823205823017002,0.013786920868900657,144.3812432793804,5.0947340669085195,403.43088052987935,22.04971782356603,158.31812699214063,22.749139271436476,11.901040488777651,0.014356884446943753,32.10606644517775,1.161853260556663
GRUDZIĄDZ (MIASTO),24.0,0.0,405.0,17.0,931.0,61.0,137.0,17.0,4.0,10.0,27.0,4.0
GRUDZIĄDZKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KARTUSKI,5.868176855852131,0.0,61.615856986447376,4.890147379876776,408.81632095769845,72.37418122217628,142.79230349240186,50.85753275071847,0.0,0.0,4.890147379876776,0.0
KOŚCIERSKI,2.0558345211593085,0.0,95.65926378287084,4.91980337826213,225.631794002659,20.865625466115333,131.15243602652885,30.00215900303902,6.733940200734431,2.885964971279365,53.01926891868735,12.505850036745242
LUBAWSKI,0.0,0.0,100.0,3.0,352.0,20.0,35.0,13.0,1.0,0.0,23.0,2.0
SĘPOLEŃSKI,5.0,0.0,45.0,0.0,223.0,13.0,51.0,4.0,2.0,0.0,7.0,0.0
STAROGARDZKI,10.48468750779902,1.9862130791310995,196.6320627179117,24.16708434890064,428.09960761804166,51.7880906262836,70.74179932087456,9.760860558941513,9.065410734869799,2.099678144273691,82.86720850611208,26.967233294155193
ŚWIECKI,9.136658282575176,0.0,295.9035433296002,13.449621312034008,563.6547510165681,66.91971246488364,174.63924479223238,63.31055478502773,1.4735309536028849,0.9788413095970142,11.52708138701808,4.0414558283986555
TCZEWSKI,19.32475187815739,0.0,238.06730822287903,22.31187969539347,406.66827055719756,31.273263147101716,81.41780446656425,17.94851126894433,9.649503756314775,3.0,29.196030050518207,10.636631573550858
TORUŃ (MIASTO),68.0,1.0,503.0,29.0,823.0,80.0,126.0,33.0,10.0,4.0,48.0,4.0
TORUŃSKI,0.1802938338193426,0.0,6.706930618079546,0.1802938338193426,10.9979238629799,0.8293516355689761,2.0553497055405057,0.901469169096713,0.0,0.0,0.21635260058321115,0.07211753352773705
TUCHOLSKI,3.3066851314399734,0.0,59.740721680910504,4.166729818624456,307.69837531795605,22.72940924987341,43.93828490925749,7.371242361892469,0.17657386570045824,0.021158690402985843,26.394197312609755,8.68697600659339
WĄBRZESKI,2.853141799130859,0.0,121.73405009624999,0.0,442.23697886528316,36.13979612232421,25.67827619217773,9.51047266376953,0.951047266376953,0.0,21.87408712666992,0.0
MORSKI,9.531231923097524,0.9320690243900253,213.51665198515062,24.444336313337928,463.902976107815,145.08526691027964,36.00813962857332,22.664414936236785,16.0557150938277,7.624985538478019,69.60473284245369,25.502730345246317
GDYNIA (MIASTO),0.4687680769024761,0.06793097560997477,13.483348014849375,1.5556636866620723,24.097023892185007,6.914733089720365,1.991860371426681,1.3355850637632143,0.9442849061722995,0.3750144615219809,4.395267157546318,1.4972696547536843
BYDGOSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BYDGOSZCZ (MIASTO),146.0,0.0,718.0,15.0,1426.0,87.0,856.0,16.0,32.0,11.0,362.0,0.0
INOWROCŁAWSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INOWROCŁAW (MIASTO),13.0,0.0,321.0,4.0,620.0,39.0,139.0,30.0,21.0,4.0,48.0,5.0
SZUBIŃSKI,1.0,0.0,122.0,2.0,336.0,18.0,69.0,9.0,0.0,0.0,4.0,0.0
WYRZYSKI,5.0,1.0,269.0,6.0,589.0,38.0,89.0,14.0,2.0,1.0,10.0,0.0
LIPNOWSKI,1.999999999986997,0.0,62.99999999959041,3.999999999973994,637.999999995852,47.99999999968793,221.9999999985567,100.99999999934334,2.9999999999804956,0.0,16.999999999889475,5.999999999960991
NIESZAWSKI,2.0,1.0,52.0,35.0,581.0,201.0,241.0,152.0,11.0,2.0,62.0,46.0
RYPIŃSKI,0.9880273818172771,0.0,84.97035483628584,2.9640821454518314,501.9179099631768,38.53306789087381,424.85177418142916,111.64709414535231,0.9880273818172771,0.9880273818172771,17.784492872710988,0.0
WŁOCŁAWSKI,15.0,1.0,261.0,3.0,1378.0,89.0,419.0,160.0,10.0,1.0,25.0,10.0
CHODZIESKI,0.0,0.0,174.0,8.0,447.0,52.0,59.0,9.0,5.0,3.0,17.0,0.0
CZARNKOWSKI,1.0,0.0,84.0,1.0000000000000002,353.0,30.0,83.0,24.0,11.0,0.0,34.0,2.0
GNIEŹNIEŃSKI,0.06458772105079699,0.0,13.041702962320588,0.019206370029843926,191.57513171234282,7.048687156348751,53.86231530915965,10.778003778299087,1.1800597827064927,0.11987465497035958,3.446112959433887,1.1171351252313448
GOSTYŃSKI,3.696737878179392,0.0,72.53403232091286,2.2085610838669356,424.37306807252247,18.763491772069006,197.17615144058388,45.271677949136894,1.3606164431334613,0.0,11.58981911922661,0.04082254896833937
JAROCIŃSKI,5.48947892345372,0.0,199.15096800653114,4.0,577.8216394268165,53.59652615635813,151.51419401142948,34.086005079811855,8.659652615635814,1.0,27.48947892345372,3.0
KĘPIŃSKI,3.0,0.0,183.0,10.0,705.0,47.0,132.0,43.0,24.999999999999996,0.0,116.0,9.0
KOŚCIAŃSKI,3.724153469642381,0.0,87.75673218978268,0.9555156395143807,676.5135804561635,27.721018161905192,244.1970113138392,48.99452296698466,1.8684621101526127,0.0,22.627365990377665,1.0170276675504595
KROTOSZYŃSKI,4.369384092843905,0.0,226.1234053656626,7.842346023210976,769.230380331722,66.62000181083748,135.46850002280044,31.17064297780555,7.749430265644621,1.0,34.543804354703525,6.064738219222669
LESZCZYŃSKI,16.077500111603367,1.0,172.24000178565387,4.019375027900842,501.7112611045351,32.40687558591768,116.86000267848083,37.31000044641347,23.038750055801685,6.0,49.40687558591768,14.0
MIĘDZYCHODZKI,0.0,0.0,72.0,1.0,281.0,5.0,43.0,5.0,1.0,0.0,17.0,0.0
MOGILEŃSKI,5.0,0.0,239.0000000002027,7.0,716.0000000030406,46.000000000109154,126.00000000079524,13.00000000017152,3.000000000015593,0.0,35.00000000004678,11.000000000015593
NOWOTOMYSKI,16.0,0.0,341.0,2.0,1009.0,42.0,122.0,26.0,15.0,1.0,44.0,4.0
OBORNICKI,1.0983592150587225,0.0,100.22322187379366,3.979987413693875,443.65057037513344,20.623473599916153,133.17319358945042,22.587626716354276,11.28089306297273,0.2067247232705075,5.0652922108640395,1.30508393832923
OSTROWSKI (OSTRÓW WIELKOPOLSKI),18.51052107654628,0.0,184.26638802046483,15.0,818.1742508333786,96.68446863628976,253.4004133816396,89.32446615128138,25.27560916514152,3.0,88.8631388843196,1.9352617807773314
POZNAŃ (MIASTO),346.0,8.0,1357.0,83.0,2087.0,136.0,1215.0,315.0,3.0,0.0,151.0,25.0
RAWICKI,10.034137012331758,0.0,145.84626642588339,8.019714372090858,461.0249303008609,39.176806965297516,83.36815549178289,46.73047070870456,1.016705367338637,0.0,4.180750035972787,3.990869091609056
SZAMOTULSKI,4.0,0.0,204.0,6.0,472.0,19.0,115.0,13.0,0.0,0.0,16.0,2.0
ŚREDZKI,1.000000000094565,0.0,99.00000000245869,4.000000000063043,372.00000001305,28.000000000882608,64.00000000151304,33.00000000107174,1.0000000000315217,1.0,12.000000000252173,2.000000000157608
ŚREMSKI,1.0980874353991958,0.0,57.08220588510859,5.954487853416008,564.1508894740008,45.03081091132523,216.0155716594437,27.112213719861625,2.030773977151653,0.0,23.29876710602843,3.951280691872146
WĄGROWIECKI,1.0000503551633566,0.0,63.01062987726901,0.000806216276280918,547.0045670981949,8.002821490573217,77.01335038794971,14.002317404730173,0.0022170947962326885,3.9993952042313046,3.0003526199602013,0.0002015540690702295
WOLSZTYŃSKI,2.0,0.0,92.0,3.0,447.0,29.0,136.0,22.0,0.0,0.0,0.0,0.0
WRZESIŃSKI,2.9999999999054348,0.0,78.86454093591449,1.9999999999369567,426.9681140625478,28.4655220428568,51.39166060287406,34.731534639090185,1.066503149074108,0.0,8.199509447064715,5.066503148948021
ŻNIŃSKI,0.9999999999632098,0.0,101.9999999962474,0.0,209.99999999227404,19.999999999264194,52.999999998050114,10.999999999595307,0.9999999999632098,0.0,13.999999999484936,0.0
POZNAŃSKI,3.8370027087639142,0.0,26.8590189613474,0.0,475.78833588672535,26.8590189613474,363.5560066553809,25.899768284156423,12.470258803482722,7.6740054175278285,40.2885284420211,11.511008126291742
GNIEZNO (MIASTO),5.0,0.0,255.00088539044606,0.0,431.01328085669104,15.00047674870173,156.0034734548269,30.00074917653129,6.81069573900326e-05,0.0,23.00020432087217,6.81069573900326e-05
KALISKI,30.548538373110688,0.0,273.73958268072977,26.600742218300375,1519.0344908854347,107.04615228787367,1747.172385291717,302.4240477970321,203.97711419179942,25.639253433955137,244.84556534911152,86.75132958445153
KOLSKI,3.0,0.0,100.0,3.0,946.0,44.0,673.0,155.0,2.0,0.0,7.0,4.0
KONIŃSKI,6.0,0.0,176.0,14.0,1324.0,111.0,563.0,165.0,4.0,1.0,86.0,22.0
TURECKI,0.31045772539225863,0.0,62.85831871046001,0.270398664051322,642.7895809954107,52.30093716530706,456.9804215678304,116.32804936083687,3.0580437803377336,1.2453712546603528,2.483661803138069,0.8812993495006052
DOLIŃSKI,5.788491656887146,0.0,53.061173521465506,0.0,545.0829643568729,6.753240266368337,363.710225774409,17.365474970661438,0.0,0.964748609481191,6.753240266368337,0.964748609481191
HORODEŃSKI,0.0,0.0,12.0,0.0,365.0,14.0,514.0,27.0,0.0,0.0,0.0,0.0
KAŁUSKI,0.0,0.0,26.131013315994423,1.9356306159995869,225.50096676395188,8.710337771998141,513.9099285478903,41.61605824399112,0.0,0.0,4.839076539998967,0.0
KOŁOMYJSKI,11.030649943525647,1.0,162.7968985316668,5.071516534893176,975.3572179346596,30.082964671239516,798.4609806413891,36.2860661395727,42.01021664784188,3.0,1.102166478418822,0.06129988705129329
KOSOWSKI (KOSÓW HUCULSKI),1.0,0.0,34.0,0.0,303.0,9.0,441.0,20.0,0.0,0.0,0.0,0.0
NADWÓRNIAŃSKI,2.9693500564743536,0.0,84.83962656445154,6.972959887016606,1037.047568445118,109.80790816091204,278.238167231627,35.70627033182389,0.9897833521581179,0.0,10.00902457635563,5.938700112948707
ROHATYŃSKI,2.0,0.0,16.0,1.0,376.0,8.0,869.0,42.0,0.0,0.0,0.0,0.0
STANISŁAWOWSKI,13.007383097121185,0.0,331.27921829452174,10.037636657297673,1355.1764007881627,58.78319568847588,910.9203309398972,93.17791894390852,0.029532388484742416,1.036915485605928,29.04973240522658,3.0
STRYJSKI,9.274618853610095,0.0,213.83214179345168,8.063110510497241,1065.1710080099792,23.751643817609587,647.0193261725534,58.158945449228185,0.06311051049724048,0.09836190101604947,21.771180153521282,6.413914453502252
ŚNIATYŃSKI,0.0,0.0,68.0,4.0,505.0,17.0,388.0,34.0,0.0,0.0,1.0,0.0
TŁUMACKI,0.0,0.0,53.04184045881977,0.9822563047929587,569.708656779916,19.645126095859172,317.26878644812564,30.44994544858172,0.0,0.0,0.0,0.0
ŻYDACZOWSKI,0.9368894895027595,0.0,28.106684685082787,0.9368894895027595,389.74602763314795,7.495115916022076,352.27044805303757,37.47557958011038,0.9368894895027595,0.9368894895027595,37.47557958011038,5.621336937016557
BIELSKI (BIELSKO),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BIELSKO (MIASTO),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIESZYŃSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TARNOGÓRSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KATOWICE (MIASTO),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KATOWICKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUBLINIECKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSZCZYŃSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RYBNICKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ŚWIĘTOCHŁOWICKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHORZÓW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BORSZCZOWSKI,0.0,0.0,5.918880477203589,0.0,264.37666131509366,12.82424103394111,825.6838265699007,56.2293645334341,0.0,0.0,0.0,0.0
BRODZKI,0.0,1.0,35.260456624448246,2.10083652995586,551.9742246984451,0.2520913248896495,812.6378009750905,12.40334611982344,1.0,1.0,27.20167305991172,10.0
BRZEŻAŃSKI,0.018568163205219618,0.0,26.41640156046942,0.9354851286430995,405.53543049353345,17.848490097039768,376.5539596688026,22.110339181358317,1.9452429101070776,0.09284081602609809,8.419366157787895,0.0
BUCZACKI,0.0,0.0,55.0,3.0,637.0,4.0,661.0,16.0,0.0,0.0,0.0,0.0
